--DOCSTART--	--DOCSTART--
do	O
ProTour	B-ACONTECIMENTO
--	O
,	O
mais	O
3.700	B-VALOR
do	O
que	O
em	B-TEMPO
2007	I-TEMPO
.	O
--SENTENCE--	--SENTENCE--
Em	O
suma	O
,	O
a	O
UCI	B-ORGANIZACAO
quer	O
controlar	O
em	B-TEMPO
2008	I-TEMPO
cada	O
ciclista	O
por	B-TEMPO
12	I-TEMPO
vezes	I-TEMPO
--	O
às	O
análises	O
de	O
sangue	O
juntam-se	O
às	O
da	O
urina	O
--	O
,	O
na	O
sua	O
maioria	O
inopinadas	O
,	O
devendo	O
gastar	O
,	O
com	O
todo	O
o	O
programa	O
do	O
passaporte	O
biológico	O
,	O
qualquer	O
coisa	O
como	O
6	B-VALOR
milhões	I-VALOR
de	I-VALOR
euros	I-VALOR
,	O
contra	O
1	B-VALOR
milhão	I-VALOR
gasto	O
este	B-TEMPO
ano	I-TEMPO
.	O
--SENTENCE--	--SENTENCE--
--DOCSTART--	--DOCSTART--
--SENTENCE--	--SENTENCE--
--SENTENCE--	--SENTENCE--
Lisboa-Dakar'2008	B-ACONTECIMENTO
começa	O
a	B-TEMPO
5	I-TEMPO
de	I-TEMPO
Janeiro	I-TEMPO
--SENTENCE--	--SENTENCE--
PROVA	O
TERÁ	O
PERTO	B-VALOR
DE	I-VALOR
6.000	I-VALOR
QUILÓMETROS	I-VALOR
--SENTENCE--	--SENTENCE--
A	O
30.ª	B-VALOR
edição	O
do	O
Dakar	B-ACONTECIMENTO
vai	O
partir	O
de	O
Lisboa	B-LOCAL
no	B-TEMPO
dia	I-TEMPO
5	I-TEMPO
de	I-TEMPO
Janeiro	I-TEMPO
com	O
a	O
chegada	O
ao	O
Senegal	B-LOCAL
marcada	O
para	B-TEMPO
20	I-TEMPO
,	O
numa	O
competição	O
que	O
terá	O
no	B-TEMPO
próximo	I-TEMPO
ano	I-TEMPO
perto	B-VALOR
de	I-VALOR
6.000	I-VALOR
quilómetros	I-VALOR
de	O
provas	O
especiais.	O
--SENTENCE--	--SENTENCE--
''	O
Os	O
itinerários	O
provisórios	O
indiciam	O
uma	O
quilometragem	O
de	O
especiais	O
significante	O
mais	O
importante	O
que	O
nos	B-TEMPO
anos	I-TEMPO
anteriores	I-TEMPO
.	O
--SENTENCE--	--SENTENCE--
Em	B-TEMPO
2006	I-TEMPO
e	O
2007	B-TEMPO
ficámos	O
nos	O
4.000	B-VALOR
,	I-VALOR
5.000	I-VALOR
quilómetros	I-VALOR
.	O
--SENTENCE--	--SENTENCE--
Em	B-TEMPO
2008	I-TEMPO
,	O
queremos	O
mais	O
especiais	O
e	O
menos	O
ligações	O
''	O
,	O
afirmou	O
o	O
director	O
do	O
Lisboa-Dakar	B-ACONTECIMENTO
,	O
Etienne	B-PESSOA
Lavigne	I-PESSOA
,	O
durante	O
a	O
apresentação	O
da	O
prova.	O
--SENTENCE--	--SENTENCE--
A	O
partida	O
da	O
edição	O
de	B-TEMPO
2008	I-TEMPO
está	O
marcada	O
para	O
a	O
Praça	B-LOCAL
do	I-LOCAL
Império	I-LOCAL
,	O
em	O
Lisboa	B-LOCAL
.	O
--SENTENCE--	--SENTENCE--
O	O
Centro	B-LOCAL
Cultural	I-LOCAL
de	O
Belém	B-LOCAL
será	O
o	O
quartel-general	O
para	O
os	O
carros	O
,	O
motos	O
e	O
camiões.	O
--SENTENCE--	--SENTENCE--
De	O
fora	O
do	O
percurso	O
ficou	O
o	O
Mali	B-LOCAL
,	O
depois	O
dos	O
problemas	O
de	O
segurança	O
ocorridos	O
na	O
prova	O
deste	B-TEMPO
ano	I-TEMPO
,	O
o	O
que	O
levou	O
ao	O
cancelamento	O
de	O
uma	O
etapa.	O
--SENTENCE--	--SENTENCE--
''	O
Existe	O
muita	O
instabilidade	O
neste	B-TEMPO
momento	I-TEMPO
em	O
alguns	O
países	O
africanos.	O
--SENTENCE--	--SENTENCE--
São	O
zonas	O
de	O
risco	O
onde	O
não	O
poderíamos	O
a	O
100	O
por	O
cento	O
garantir	O
a	O
segurança	O
,	O
não	O
só	O
dos	O
pilotos	O
,	O
mas	O
de	O
todo	O
o	O
staff	O
que	O
está	O
envolvido	O
na	O
prova	O
''	O
,	O
justificou	O
Etienne	B-PESSOA
Lavigne	I-PESSOA
,	O
revelando	O
que	O
o	O
Plano	O
de	O
Segurança	O
Rodoviária	O
que	O
tinha	O
sido	O
criado	O
para	O
a	O
última	O
edição	O
foi	O
reformulado.	O
--SENTENCE--	--SENTENCE--
Lisboa	B-LOCAL
e	O
Portimão	B-LOCAL
deverão	O
receber	O
as	O
primeiras	O
especiais	O
,	O
estando	O
ainda	O
em	O
estudo	O
os	O
percursos	O
exactos	O
para	O
as	O
duas	O
etapas	O
iniciais.	O
--SENTENCE--	--SENTENCE--
''	O
Estamos	O
muito	O
perto	O
dos	O
desenhos	O
finais	O
dos	O
percursos.	O
--SENTENCE--	--SENTENCE--
Não	O
podemos	O
tornar	O
público	O
,	O
mas	O
temos	O
trabalhado	O
intensamente	O
nesse	O
sentido.	O
--SENTENCE--	--SENTENCE--
Não	O
há	O
muito	O
para	O
mud	O
ar.	O
--SENTENCE--	--SENTENCE--
Os	O
padrões	O
estão	O
de	O
tal	O
maneira	O
elevados	O
que	O
é	O
difícil	O
fazer	O
melhor	O
''	O
,	O
afirmou	O
João	B-PESSOA
Lagos	I-PESSOA
,	O
empresário	O
responsável	O
pela	O
parte	O
portuguesa	O
do	O
Lisboa-Dakar	B-ACONTECIMENTO
.	O
--SENTENCE--	--SENTENCE--
De	O
acordo	O
com	O
os	O
números	O
revelados	O
hoje	B-TEMPO
pela	O
organização	O
,	O
na	O
edição	O
2007	B-TEMPO
do	O
rali	O
mais	O
de	O
um	O
milhão	O
de	O
pessoas	O
assistiram	O
à	O
passagem	O
por	O
Portugal	B-LOCAL
.	O
--SENTENCE--	--SENTENCE--
''	O
Nestes	B-TEMPO
últimos	I-TEMPO
dois	I-TEMPO
anos	I-TEMPO
,	O
Portugal	B-LOCAL
,	O
Lisboa	B-LOCAL
e	O
Portimão	B-LOCAL
deixaram	O
uma	O
marca	O
muito	O
forte	O
no	O
Dakar	B-ACONTECIMENTO
.	O
--SENTENCE--	--SENTENCE--
Foram	O
anos	B-TEMPO
fantásticos	O
,	O
com	O
uma	O
adesão	O
fantástica	O
e	O
um	O
ambiente	O
extraordinário	O
''	O
,	O
sublinhou	O
João	B-PESSOA
Lagos	I-PESSOA
.	O
--SENTENCE--	--SENTENCE--
--DOCSTART--	--DOCSTART--
--SENTENCE--	--SENTENCE--
--SENTENCE--	--SENTENCE--
Afonso	B-PESSOA
de	I-PESSOA
Albuquerque	I-PESSOA
--SENTENCE--	--SENTENCE--
Biografia	O
--SENTENCE--	--SENTENCE--
Foi	O
educado	O
na	O
corte	O
de	O
D.	B-PESSOA
Afonso	I-PESSOA
V	I-PESSOA
.	O
--SENTENCE--	--SENTENCE--
Partiu	O
na	O
esquadra	O
mandada	O
em	B-TEMPO
1480	I-TEMPO
em	O
socorro	O
do	O
rei	B-PESSOA
D.	I-PESSOA
Fernando	I-PESSOA
de	O
Nápoles	B-LOCAL
,	O
«para	O
reprimir	O
o	O
furor	O
dos	O
turcos».	O
--SENTENCE--	--SENTENCE--
Esteve	O
na	O
expedição	O
de	B-TEMPO
1489	I-TEMPO
para	O
defender	O
a	O
fortaleza	O
da	O
Graciosa	B-LOCAL
,	O
situada	O
da	O
ilha	O
que	O
o	O
rio	O
Luco	O
forma	O
junto	O
da	O
cidade	O
de	O
Larache	B-LOCAL
.	O
--SENTENCE--	--SENTENCE--
Foi	O
estribeiro-mor	O
do	O
rei	B-PESSOA
D.	I-PESSOA
João	I-PESSOA
II	I-PESSOA
,	O
a	O
quem	O
em	B-TEMPO
1476	I-TEMPO
acompanhou	O
nas	O
guerras	O
com	O
Castela	B-ORGANIZACAO
.	O
--SENTENCE--	--SENTENCE--
Esteve	O
assim	O
nas	O
praças-fortes	O
de	O
Arzila	B-LOCAL
e	O
Larache	B-LOCAL
(	O
Marrocos	B-LOCAL
)	O
em	B-TEMPO
1489	I-TEMPO
,	O
e	O
em	B-TEMPO
1490	I-TEMPO
faz	O
parte	O
da	O
guarda	O
de	O
D.	B-PESSOA
João	I-PESSOA
II	I-PESSOA
,	O
tendo	O
voltado	O
novamente	O
a	O
Arzila	B-LOCAL
em	B-TEMPO
1495	I-TEMPO
.	O
--SENTENCE--	--SENTENCE--
Em	B-TEMPO
6	I-TEMPO
de	I-TEMPO
abril	I-TEMPO
de	I-TEMPO
1503	I-TEMPO
partiu	O
para	O
a	O
Índia	B-LOCAL
com	O
o	O
primo	O
Francisco	B-PESSOA
de	I-PESSOA
Albuquerque	I-PESSOA
,	O
comandando	O
cada	O
qual	O
três	O
naus	O
,	O
tendo	O
participado	O
em	O
várias	O
batalhas	O
,	O
erguido	O
a	O
fortaleza	O
em	O
Cochim	B-LOCAL
e	O
estabelecido	O
relações	O
comerciais	O
com	O
Coulão	B-ORGANIZACAO
.	O
--SENTENCE--	--SENTENCE--
De	O
regresso	O
ao	O
reino	O
de	O
Portugal	B-LOCAL
,	O
«mais	O
cheio	O
de	O
glórias	O
que	O
de	O
despojos»	O
,	O
foi	O
bem	O
acolhido	O
por	O
D.	B-PESSOA
Manuel	I-PESSOA
que	O
em	B-TEMPO
1506	I-TEMPO
o	O
tornou	O
a	O
enviar	O
ao	O
Oriente	B-LOCAL
em	O
companhia	O
de	O
Tristão	B-PESSOA
da	I-PESSOA
Cunha	I-PESSOA
e	O
nomeando-o	O
governador	O
da	O
Índia	B-LOCAL
na	O
sucessão	O
do	O
vice-Rei	B-PESSOA
D.	I-PESSOA
Francisco	I-PESSOA
de	I-PESSOA
Almeida	I-PESSOA
.	O
--SENTENCE--	--SENTENCE--
Neste	O
posto	O
,	O
conquistou	O
vários	O
portos	O
em	O
Omã	B-LOCAL
acabando	O
por	O
chegar	O
à	O
riquíssima	O
cidade	O
de	O
Ormuz	B-LOCAL
,	O
que	O
se	O
tornou	O
tributária	O
de	O
Portugal	B-LOCAL
.	O
--SENTENCE--	--SENTENCE--
Em	B-TEMPO
1510	I-TEMPO
toma	O
Goa	B-LOCAL
ao	O
turco	O
Hidalcão	B-PESSOA
e	O
em	B-TEMPO
1511	I-TEMPO
toma	O
Malaca	B-LOCAL
,	O
abrindo	O
aos	O
portugueses	O
o	O
acesso	O
às	O
especiarias	O
das	O
Molucas	B-LOCAL
e	O
ao	O
comércio	O
com	O
a	O
China	B-LOCAL
.	O
--SENTENCE--	--SENTENCE--
Em	B-TEMPO
Fevereiro	I-TEMPO
de	I-TEMPO
1513	I-TEMPO
Albuquerque	B-PESSOA
parte	O
para	O
o	O
estreito	O
de	O
Bab-el-Mandebe	O
,	O
tentando	O
tomar	O
Áden	B-ORGANIZACAO
sem	O
êxito.	O
--SENTENCE--	--SENTENCE--
Com	O
a	O
construção	O
da	O
fortaleza	O
de	O
Ormuz	B-LOCAL
em	B-TEMPO
1515	I-TEMPO
concluiu	O
o	O
seu	O
plano	O
de	O
domínio	O
dos	O
pontos	O
estratégicos	O
que	O
permitiam	O
o	O
controlo	O
marítimo	O
e	O
o	O
monopólio	O
comercial	O
da	O
Índia	B-ORGANIZACAO
.	O
--SENTENCE--	--SENTENCE--
Em	B-TEMPO
1514	I-TEMPO
na	O
Índia	B-LOCAL
dedicou-se	O
à	O
administração	O
e	O
diplomacia	O
,	O
a	O
concluir	O
a	O
paz	O
com	O
Calecute	B-ORGANIZACAO
,	O
a	O
receber	O
embaixadas	O
de	O
reis	O
indianos	O
e	O
a	O
consolidar	O
e	O
embelezar	O
Goa	B-ORGANIZACAO
,	O
onde	O
,	O
por	O
meio	O
do	O
casamento	O
de	O
portugueses	O
com	O
mulheres	O
indígenas	O
procura	O
criar	O
uma	O
raça	O
luso-indiana.	O
--SENTENCE--	--SENTENCE--
O	O
seu	O
prestígio	O
chegara	O
ao	O
auge	O
criando	O
as	O
bases	O
do	O
Império	B-ORGANIZACAO
Português	I-ORGANIZACAO
no	O
Oriente	O
.	O
--SENTENCE--	--SENTENCE--
Jaz	O
em	O
local	O
desconhecido	O
em	O
Goa	B-LOCAL
,	O
na	O
India	B-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Ora	O
,	O
quando	O
morreu	O
,	O
conta	O
Diogo	B-PESSOA
Barbosa	I-PESSOA
Machado	I-PESSOA
na	O
Bibliotheca	O
Lusitana	O
(	O
Tomo	O
I	O
,	O
página	O
23	O
)	O
que	O
«foi	O
amortalhado	O
com	O
o	O
manto	O
da	O
Ordem	O
militar	O
de	O
Santiago	O
,	O
de	O
que	O
era	O
comendador	O
,	O
sepultado	O
na	O
igreja	O
de	O
Nossa	B-LOCAL
Senhora	I-LOCAL
da	I-LOCAL
Serra	I-LOCAL
em	O
Goa	B-LOCAL
,	O
que	O
edificara	O
em	O
agradecimento	O
do	O
feliz	O
sucesso	O
da	O
conquista	O
de	O
Malaca	B-LOCAL
.	O
--SENTENCE--	--SENTENCE--
Passados	B-TEMPO
51	I-TEMPO
anos	I-TEMPO
,	O
foi	O
trasladado	O
,	O
como	O
dispusera	O
seu	O
testamento	O
,	O
ao	O
convento	O
de	O
Nossa	B-LOCAL
Senhora	I-LOCAL
da	I-LOCAL
Graça	I-LOCAL
dos	I-LOCAL
Religiosos	I-LOCAL
Eremitas	I-LOCAL
de	I-LOCAL
Santo	I-LOCAL
Agostinho	I-LOCAL
da	O
corte	O
,	O
para	O
onde	O
foi	O
conduzido	O
em	B-TEMPO
19	I-TEMPO
de	I-TEMPO
maio	I-TEMPO
de	I-TEMPO
1566	I-TEMPO
com	O
pompa».	O
--SENTENCE--	--SENTENCE--
--DOCSTART--	--DOCSTART--
--SENTENCE--	--SENTENCE--
--SENTENCE--	--SENTENCE--
CCB	B-ACONTECIMENTO
15	I-ACONTECIMENTO
ANOS	I-ACONTECIMENTO
|	O
UM	O
PRESENTE	O
AOS	O
ESPECTADORES	O
--SENTENCE--	--SENTENCE--
Com	O
um	O
grande	O
concerto	O
realizado	O
ao	O
ar	O
livre	O
,	O
na	O
Praça	B-LOCAL
do	I-LOCAL
Museu	I-LOCAL
,	O
no	B-TEMPO
dia	I-TEMPO
21	I-TEMPO
de	I-TEMPO
Março	I-TEMPO
de	I-TEMPO
1993	I-TEMPO
,	O
o	O
CCB	B-ORGANIZACAO
iniciava	O
,	O
há	B-TEMPO
quinze	I-TEMPO
anos	I-TEMPO
,	O
a	O
sua	O
actividade	O
como	O
centro	O
de	O
produção	O
e	O
apresentação	O
de	O
espectáculos	O
e	O
exposições	O
o	O
maior	O
de	O
Portugal	B-LOCAL
.	O
--SENTENCE--	--SENTENCE--
O	O
Grande	B-LOCAL
Auditório	I-LOCAL
viria	O
a	O
ser	O
inaugurado	O
seis	B-TEMPO
meses	I-TEMPO
depois	I-TEMPO
,	O
a	B-TEMPO
22	I-TEMPO
de	I-TEMPO
Setembro	I-TEMPO
,	O
com	O
um	O
recital	O
da	O
soprano	O
catalã	O
Montserrat	B-PESSOA
Caballé	I-PESSOA
,	O
enquanto	O
o	O
Pequeno	B-LOCAL
Auditório	I-LOCAL
abrira	O
as	O
suas	O
portas	O
em	B-TEMPO
Junho	I-TEMPO
com	O
um	O
espectáculo	O
do	O
violoncelista	O
Anner	B-PESSOA
Bylsma	I-PESSOA
.	O
--SENTENCE--	--SENTENCE--
Neste	O
arco	O
temporal	O
de	B-TEMPO
15	I-TEMPO
anos	I-TEMPO
,	O
o	O
CCB	B-ORGANIZACAO
apresentou	O
ao	O
público	O
de	O
Lisboa	B-LOCAL
artistas	O
tão	O
diversos	O
como	O
Sviatoslav	B-PESSOA
Richter	I-PESSOA
e	O
Cecilia	B-PESSOA
Bartoli	I-PESSOA
,	O
Pina	B-PESSOA
Bausch	I-PESSOA
et	O
Pippo	B-PESSOA
Delbono	I-PESSOA
,	O
Peter	B-PESSOA
Brook	I-PESSOA
e	O
Jordi	B-PESSOA
Savall	I-PESSOA
,	O
Philip	B-PESSOA
Glass	I-PESSOA
et	O
Keith	B-PESSOA
Jarrett	I-PESSOA
,	O
a	O
Royal	O
Shakespeare	O
Company	O
e	O
o	O
Piccolo	O
Teatro	O
di	O
Milano	O
,	O
Robert	B-PESSOA
Lepage	I-PESSOA
e	O
a	O
companhia	O
Cheek	O
by	O
Jowl	O
,	O
a	O
companhia	O
de	O
ópera	O
do	O
Teatro	B-ORGANIZACAO
Mariinski	I-ORGANIZACAO
de	O
S.	B-LOCAL
Petersburgo	I-LOCAL
e	O
The	O
Wooster	O
Group	O
.	O
--SENTENCE--	--SENTENCE--
Aqui	O
se	O
estrearam	O
os	O
The	O
Gift	O
,	O
aqui	O
actuaram	O
Maria	B-PESSOA
João	I-PESSOA
Pires	I-PESSOA
e	O
Bernardo	B-PESSOA
Sassetti	I-PESSOA
,	O
aqui	O
se	O
apresentaram	O
os	O
Madredeus	O
e	O
GNR	O
,	O
Sérgio	B-PESSOA
Godinho	I-PESSOA
e	O
Luís	B-PESSOA
Represas	I-PESSOA
,	O
Jorge	B-PESSOA
Palma	I-PESSOA
e	O
Mariza	B-PESSOA
.	O
--SENTENCE--	--SENTENCE--
Os	O
visitantes	O
do	O
CCB	B-LOCAL
puderam	O
ver	O
nestes	B-TEMPO
anos	I-TEMPO
exposições	O
de	O
Roy	B-PESSOA
Lichtenstein	I-PESSOA
e	O
Frida	B-PESSOA
Kahlo	I-PESSOA
,	O
de	O
Robert	B-PESSOA
Rauschenberg	I-PESSOA
e	O
de	O
Paula	B-PESSOA
Rêgo	I-PESSOA
,	O
de	O
Antoni	B-PESSOA
Tàpies	I-PESSOA
e	O
de	O
Helena	B-PESSOA
Almeida	I-PESSOA
,	O
de	O
Júlio	B-PESSOA
Pomar	I-PESSOA
e	O
de	O
Sabine	B-PESSOA
Hornig	I-PESSOA
,	O
de	O
Candida	B-PESSOA
Höfer	I-PESSOA
e	O
de	O
Sebastião	B-PESSOA
Salgado	I-PESSOA
,	O
de	O
Aleksander	B-PESSOA
Rodchenko	I-PESSOA
e	O
de	O
Louise	B-PESSOA
Bourgeois	I-PESSOA
.	O
--SENTENCE--	--SENTENCE--
Durante	B-TEMPO
estes	I-TEMPO
anos	I-TEMPO
de	O
viragem	O
do	B-TEMPO
século	I-TEMPO
,	O
o	O
CCB	B-LOCAL
acolheu	O
alguns	O
dos	O
maiores	O
espectáculos	O
apresentados	O
em	O
Lisboa	B-LOCAL
,	O
tornando-se	O
um	O
dos	O
equipamentos	O
culturais	O
de	O
referência	O
do	O
país	O
e	O
um	O
parceiro	O
crescentemente	O
procurado	O
por	O
insituições	O
culturais	O
internacionais.	O
--SENTENCE--	--SENTENCE--
O	O
balanço	O
desta	B-TEMPO
década	I-TEMPO
e	I-TEMPO
meia	I-TEMPO
de	O
actividade	O
praticamente	O
ininterrupta	O
(	O
o	O
Centro	B-LOCAL
só	O
fecha	O
no	B-TEMPO
Dia	I-TEMPO
de	I-TEMPO
Natal	I-TEMPO
)	O
mede-se	O
pela	O
frequência	O
diária	O
de	O
centenas	O
de	O
pessoas	O
,	O
que	O
habitam	O
os	O
espaços	O
de	O
estudo	O
e	O
lazer	O
do	O
CCB	B-LOCAL
,	O
além	O
dos	O
muitos	O
milhares	O
que	O
ferquentam	O
as	O
suas	O
actividades.	O
--SENTENCE--	--SENTENCE--
Em	B-TEMPO
2006	I-TEMPO
,	O
150.000	B-VALOR
pessoas	O
assistiram	O
a	O
espectáculos	O
,	O
200.000	B-VALOR
visitaram	O
as	O
exposições	O
,	O
90.000	B-VALOR
frequentaram	O
reuniões	O
e	O
congressos	O
,	O
20.000	B-VALOR
crianças	O
participaram	O
em	O
actividades	O
de	O
pedagogia	O
e	O
animação.	O
--SENTENCE--	--SENTENCE--
É	O
por	O
isso	O
que	O
as	O
comemorações	O
dos	O
15	B-VALOR
anos	I-VALOR
de	O
actividade	O
do	O
CCB	B-ORGANIZACAO
,	O
que	O
decorrerão	O
ao	B-TEMPO
longo	I-TEMPO
do	I-TEMPO
ano	I-TEMPO
de	I-TEMPO
2008	I-TEMPO
,	O
vão	O
ser	O
especialmente	O
orientadas	O
para	O
o	O
público	O
que	O
fez	O
do	O
CCB	B-LOCAL
um	O
equipamento	O
indipensável	O
na	O
vida	O
cultural	O
da	O
cidade.	O
--SENTENCE--	--SENTENCE--
Não	O
editaremos	O
álbuns	O
auto-congratulatórios	O
nem	O
promoveremos	O
grandes	O
jantares	O
de	O
celebração	O
;	O
não	O
lançaremos	O
fogo	O
de	O
artifício	O
nem	O
nos	O
envolveremos	O
em	O
extravagâncias	O
de	O
programação	O
que	O
estariam	O
para	O
lá	O
da	O
nossa	O
dimensão	O
e	O
recursos.	O
--SENTENCE--	--SENTENCE--
Investiremos	O
tudo	O
o	O
que	O
está	O
ao	O
nosso	O
alcance	O
para	O
tornar	O
a	O
programação	O
de	O
espectáculos	O
de	B-TEMPO
2008	I-TEMPO
mais	O
acessível	O
aos	O
frequentadores	O
do	O
CCB	B-ORGANIZACAO
.	O
--SENTENCE--	--SENTENCE--
Assim	O
,	O
um	O
conjunto	O
de	O
espectáculos	O
programados	O
para	O
o	O
Grande	B-LOCAL
Auditório	I-LOCAL
foi	O
escolhido	O
para	O
integrar	O
a	O
série	O
CCB	B-ACONTECIMENTO
15	I-ACONTECIMENTO
Anos	I-ACONTECIMENTO
,	O
em	O
que	O
o	O
leque	O
de	O
preços	O
se	O
situa	O
em	O
média	O
30	B-VALOR
%	I-VALOR
abaixo	O
dos	O
preços	O
normalmente	O
praticados	O
para	O
espectáculos	O
semelhantes	O
,	O
mantendo-se	O
além	O
disso	O
os	O
descontos	O
habituais.	O
--SENTENCE--	--SENTENCE--
Mais	O
:	O
nos	O
casos	O
em	O
que	O
isso	O
seja	O
tecnicamente	O
possível	O
,	O
os	O
lugares	O
de	O
Galeria	O
(	O
em	O
pé	O
,	O
por	B-TEMPO
vezes	I-TEMPO
com	O
visibilidade	O
reduzida	O
)	O
serão	O
postos	O
à	O
venda	O
ao	O
preço	O
único	O
de	O
5	B-VALOR
EUR	I-VALOR
(	O
estes	O
naturalmente	O
sem	O
desconto	O
)	O
,	O
permitindo	O
que	O
toda	O
a	O
gente	O
tenha	O
acesso	O
aos	O
espectáculos	O
de	O
maior	O
atractividade	O
para	O
o	O
público.	O
--SENTENCE--	--SENTENCE--
As	O
comemorações	O
terão	O
assim	O
início	O
já	O
em	B-TEMPO
Dezembro	I-TEMPO
,	O
com	O
a	O
apresentação	O
da	O
Oratória	O
de	O
Natal	O
de	O
J.	B-PESSOA
S.	I-PESSOA
Bach	I-PESSOA
pela	O
Akademie	O
für	O
Alte	O
Musik	O
e	O
o	O
RIAS	O
Kammerchor	O
de	O
Berlim	B-LOCAL
,	O
para	O
a	O
qual	O
o	O
preço	O
dos	O
bilhetes	O
varia	O
entre	O
os	O
5	B-VALOR
(	O
Galerias	O
)	O
e	O
os	O
25	B-VALOR
EUR	I-VALOR
(	O
1ª	O
Plateia	O
)	O
;	O
em	B-TEMPO
Janeiro	I-TEMPO
,	O
a	O
ópera	O
visual	O
Operação	O
Orfeu	O
,	O
apresentada	O
pela	O
companhia	O
dinamarquesa	O
Hotel	O
ProForma	O
,	O
será	O
também	O
um	O
espectáculo	O
CCB	B-ACONTECIMENTO
15	I-ACONTECIMENTO
Anos	I-ACONTECIMENTO
(	O
bilhetes	O
entre	B-VALOR
15	I-VALOR
e	I-VALOR
20	I-VALOR
EUR	I-VALOR
)	O
:	O
CCB	B-ACONTECIMENTO
15	I-ACONTECIMENTO
Anos	I-ACONTECIMENTO
será	O
também	O
o	O
ciclo	O
de	O
piano	O
Beethoven	B-ACONTECIMENTO
2008	I-ACONTECIMENTO
(	O
cinco	O
recitais	O
com	O
o	O
preço	O
único	O
de	O
15	B-VALOR
EUR	I-VALOR
por	O
concerto	O
)	O
.	O
--SENTENCE--	--SENTENCE--
E	O
em	B-TEMPO
Fevereiro	I-TEMPO
haverá	O
três	O
espectáculos	O
integrados	O
nas	O
comemorações	O
:	O
o	O
concerto	O
do	O
quinteto	O
de	O
Enrico	B-PESSOA
Rava	I-PESSOA
,	O
um	O
dos	O
maiores	O
trompetistas	O
de	O
jazz	O
da	O
actualidade	O
,	O
oferecerá	O
preços	O
entre	B-VALOR
os	I-VALOR
5	I-VALOR
e	I-VALOR
os	I-VALOR
20	I-VALOR
EUR	I-VALOR
;	O
as	O
duas	O
récitas	O
da	O
coreografia	O
de	O
William	B-PESSOA
Forsythe	I-PESSOA
Impressing	O
the	O
Czar	O
,	O
pelo	O
Ballet	O
Real	O
da	O
Flandres	O
,	O
terão	O
bilhetes	O
entre	B-VALOR
5	I-VALOR
e	I-VALOR
30	I-VALOR
EUR	I-VALOR
;	O
e	O
a	O
Carta	B-ACONTECIMENTO
Branca	I-ACONTECIMENTO
a	I-ACONTECIMENTO
Jorge	I-ACONTECIMENTO
Palma	I-ACONTECIMENTO
,	O
no	B-TEMPO
último	I-TEMPO
dia	I-TEMPO
do	I-TEMPO
mês	I-TEMPO
,	O
propõe	O
entradas	O
entre	B-VALOR
5	I-VALOR
e	I-VALOR
20	I-VALOR
EUR	I-VALOR
.	O
--SENTENCE--	--SENTENCE--
Mas	O
a	O
festa	O
vai	O
continuar	O
ao	B-TEMPO
longo	I-TEMPO
do	I-TEMPO
ano	I-TEMPO
de	I-TEMPO
2008	I-TEMPO
.	O
--SENTENCE--	--SENTENCE--
Cada	O
edição	O
do	O
Programa	O
de	O
Actividades	O
assinalará	O
com	O
o	O
selo	O
CCB	B-ACONTECIMENTO
15	I-ACONTECIMENTO
Anos	I-ACONTECIMENTO
os	O
espectáculos	O
integrados	O
nesta	O
oferta	O
especial.	O
--SENTENCE--	--SENTENCE--
E	O
contamos	O
com	O
todos	O
,	O
nesta	O
comemoração	O
de	O
uma	O
data	O
que	O
deve	O
ser	O
pretexto	O
para	O
uma	O
renovação	O
da	O
nossa	O
ligação	O
com	O
o	O
público	O
que	O
connosco	O
habita	O
,	O
todos	B-TEMPO
os	I-TEMPO
dias	I-TEMPO
,	O
de	B-TEMPO
há	I-TEMPO
15	I-TEMPO
anos	I-TEMPO
para	I-TEMPO
cá	I-TEMPO
,	O
o	O
Centro	B-LOCAL
Cultural	I-LOCAL
de	O
Belém	B-LOCAL
.	O
--SENTENCE--	--SENTENCE--
--DOCSTART--	--DOCSTART--
--SENTENCE--	--SENTENCE--
--SENTENCE--	--SENTENCE--
Ministério	B-ORGANIZACAO
da	I-ORGANIZACAO
Defesa	I-ORGANIZACAO
Nacional	I-ORGANIZACAO
--SENTENCE--	--SENTENCE--
Ministro	O
da	O
Defesa	O
Nacional	O
visita	O
Forças	O
Nacionais	O
Destacadas	O
no	O
Afeganistão	B-LOCAL
--SENTENCE--	--SENTENCE--
O	O
Ministro	O
da	O
Defesa	O
Nacional	O
,	O
Nuno	B-PESSOA
Severiano	I-PESSOA
Teixeira	I-PESSOA
,	O
desloca-se	O
ao	O
Afeganistão	B-LOCAL
,	O
no	B-TEMPO
dia	I-TEMPO
29	I-TEMPO
de	I-TEMPO
Dezembro	I-TEMPO
,	O
para	O
efectuar	O
uma	O
visita	O
às	O
Forças	O
Nacionais	O
Destacadas	O
em	O
Cabul	B-LOCAL
.	O
--SENTENCE--	--SENTENCE--
Nuno	B-PESSOA
Severiano	I-PESSOA
Teixeira	I-PESSOA
visitará	O
o	O
contingente	O
português	O
estacionado	O
em	O
Campo	O
Warehouse	O
,	O
composto	O
pela	O
22.ª	O
Companhia	O
de	O
Atiradores	O
Pára-Quedistas	O
da	O
Brigada	B-ORGANIZACAO
de	I-ORGANIZACAO
Reacção	I-ORGANIZACAO
Rápida	I-ORGANIZACAO
e	O
uma	O
equipa	O
de	O
Controladores	O
