
** training sigarra **

** repeat 0 **

** fold 0 **
Indexing events using cutoff of 4

	Computing event counts...  done. 147459 events
 80:  ... loglikelihood=-5341.908288198925	0.9952452891268867
 81:  ... loglikelihood=-5299.028528162092	0.9952722662098548
 82:  ... loglikelihood=-5257.055127055154	0.9953127318343068
 83:  ... loglikelihood=-5215.957784659898	0.9953397089172747
 84:  ... loglikelihood=-5175.707577243016	0.9953734302709848
 85:  ... loglikelihood=-5136.276878903645	0.9953734302709848
 86:  ... loglikelihood=-5097.63928830676	0.9954004073539529
 87:  ... loglikelihood=-5059.769560372728	0.9954206401661788
 88:  ... loglikelihood=-5022.643542535613	0.9954543615198889
 89:  ... loglikelihood=-4986.238115215367	0.9954611057906309
 90:  ... loglikelihood=-4950.531136180066	0.9954745943321148
 91:  ... loglikelihood=-4915.501388504594	0.9955015714150829
 92:  ... loglikelihood=-4881.1285318545315	0.9955555255810189
 93:  ... loglikelihood=-4847.393056849739	0.995569014122503
 94:  ... loglikelihood=-4814.27624228061	0.9955892469347289
 95:  ... loglikelihood=-4781.760114971221	0.995636456829923
 96:  ... loglikelihood=-4749.827412097415	0.995663433912891
 97:  ... loglikelihood=-4718.4615457876935	0.995676922454375
 98:  ... loglikelihood=-4687.646569843843	0.9956971552666011
 99:  ... loglikelihood=-4657.367148435716	0.995724132349569
100:  ... loglikelihood=-4627.608526633082	0.995737620891053
101:  ... loglikelihood=-4598.356502648688	0.9957645979740211
102:  ... loglikelihood=-4569.597401679214	0.995778086515505
103:  ... loglikelihood=-4541.318051233783	0.9957848307862471
104:  ... loglikelihood=-4513.505757854534	0.9958118078692151
105:  ... loglikelihood=-4486.148285136222	0.9958320406814412
106:  ... loglikelihood=-4459.233832960809	0.9958657620351511
107:  ... loglikelihood=-4432.75101786897	0.9958994833888611
108:  ... loglikelihood=-4406.688854495793	0.9959399490133132
109:  ... loglikelihood=-4381.0367380032485	0.9959669260962812
110:  ... loglikelihood=-4355.784427447833	0.9959871589085072
111:  ... loglikelihood=-4330.922030023934	0.9959939031792492
112:  ... loglikelihood=-4306.439986130172	0.9959939031792492
113:  ... loglikelihood=-4282.329055208635	0.9959939031792492
114:  ... loglikelihood=-4258.58030230929	0.9960073917207333
115:  ... loglikelihood=-4235.185085336998	0.9960208802622172
116:  ... loglikelihood=-4212.135042940544	0.9960343688037012
117:  ... loglikelihood=-4189.422083005459	0.9960411130744432
118:  ... loglikelihood=-4167.038371716151	0.9960546016159273
119:  ... loglikelihood=-4144.976323153608	0.9960950672403793
120:  ... loglikelihood=-4123.228589398369	0.9960950672403793
121:  ... loglikelihood=-4101.78805111051	0.9961153000526053
122:  ... loglikelihood=-4080.647808558744	0.9961490214063153
123:  ... loglikelihood=-4059.801173074504	0.9961557656770573
124:  ... loglikelihood=-4039.2416589069385	0.9961827427600254
125:  ... loglikelihood=-4018.9629754568896	0.9961894870307674
126:  ... loglikelihood=-3998.959019869448	0.9962097198429933
127:  ... loglikelihood=-3979.223869965272	0.9962232083844774
128:  ... loglikelihood=-3959.7517774930916	0.9962636740089295
129:  ... loglikelihood=-3940.537161685778	0.9962839068211554
130:  ... loglikelihood=-3921.5746031041886	0.9962906510918974
131:  ... loglikelihood=-3902.8588377541428	0.9962973953626394
132:  ... loglikelihood=-3884.38475146163	0.9963041396333815
133:  ... loglikelihood=-3866.1473744935415	0.9963108839041235
134:  ... loglikelihood=-3848.1418764109844	0.9963378609870914
135:  ... loglikelihood=-3830.3635611439063	0.9963580937993175
136:  ... loglikelihood=-3812.8078622755875	0.9963648380700595
137:  ... loglikelihood=-3795.4703385259886	0.9963850708822855
138:  ... loglikelihood=-3778.346669425785	0.9964390250482216
139:  ... loglikelihood=-3761.432651169511	0.9964322807774796
140:  ... loglikelihood=-3744.7241926409624	0.9964525135897055
141:  ... loglikelihood=-3728.21731160146	0.9964525135897055
142:  ... loglikelihood=-3711.908131033491	0.9964660021311895
143:  ... loglikelihood=-3695.7928756325173	0.9964862349434156
144:  ... loglikelihood=-3679.8678684392453	0.9964997234848996
145:  ... loglikelihood=-3664.129527607107	0.9964997234848996
146:  ... loglikelihood=-3648.5743632963918	0.9964997234848996
147:  ... loglikelihood=-3633.1989746924514	0.9965064677556416
148:  ... loglikelihood=-3618.000047138379	0.9965267005678676
149:  ... loglikelihood=-3602.974349380479	0.9965469333800936
150:  ... loglikelihood=-3588.1187309191364	0.9965536776508356
151:  ... loglikelihood=-3573.4301194611135	0.9965536776508356
152:  ... loglikelihood=-3558.9055184688673	0.9965739104630617
153:  ... loglikelihood=-3544.5420048023843	0.9965739104630617
154:  ... loglikelihood=-3530.336726449529	0.9965739104630617
155:  ... loglikelihood=-3516.286900340501	0.9965941432752876
156:  ... loglikelihood=-3502.3898102442245	0.9966008875460296
157:  ... loglikelihood=-3488.6428047408504	0.9966008875460296
158:  ... loglikelihood=-3475.043295269415	0.9966211203582557
159:  ... loglikelihood=-3461.588754245643	0.9966211203582557
160:  ... loglikelihood=-3448.276713248379	0.9966346088997396
161:  ... loglikelihood=-3435.104761270329	0.9966413531704816
162:  ... loglikelihood=-3422.070543031584	0.9966683302534497
163:  ... loglikelihood=-3409.1717573526957	0.9966683302534497
164:  ... loglikelihood=-3396.4061555850326	0.9966885630656757
165:  ... loglikelihood=-3383.7715400962434	0.9967222844193857
166:  ... loglikelihood=-3371.2657628078773	0.9967222844193857
167:  ... loglikelihood=-3358.8867237838886	0.9967425172316118
168:  ... loglikelihood=-3346.632369867601	0.9967627500438377
169:  ... loglikelihood=-3334.500693365137	0.9967694943145797
170:  ... loglikelihood=-3322.489730773519	0.9967829828560638

Training data summary:
#Sentences: 6844
#Tokens: 148274
#Organizacao entities: 2055
#Hora entities: 924
#Localizacao entities: 1405
#UnidadeOrganica entities: 1610
#Evento entities: 368
#Data entities: 2519
#Curso entities: 469
#Pessoa entities: 1907

Writing name finder model ... done (0.665s)

Wrote name finder model to
path: /home/arop/ner-re-pt/tools/open-nlp/train/models/repeat-1/sigarra/fold-4/pt-ner-sigarra.bin

Execution time: 58.089 seconds

real	0m58.233s
user	1m3.000s
sys	0m0.252s

** fold 5 **
Indexing events using cutoff of 4

	Computing event counts...  done. 150347 events
	Indexing...  done.
Sorting and merging events... done. Reduced 150347 events to 117600.
Done indexing.
Incorporating indexed data for training...  
done.
	Number of Event Tokens: 117600
	    Number of Outcomes: 17
	  Number of Predicates: 57302
...done.
Computing model parameters ...
Performing 170 iterations.
  1:  ... loglikelihood=-425965.12663766695	0.7810465124013116
  2:  ... loglikelihood=-123559.33470256625	0.8046718590992836
  3:  ... loglikelihood=-77851.56412800073	0.883143660997559
  4:  ... loglikelihood=-57179.34740573486	0.92546575588472
  5:  ... loglikelihood=-45551.08216282716	0.9462244008859505
  6:  ... loglikelihood=-38173.10882588821	0.9581567972756357
  7:  ... loglikelihood=-33085.32380027748	0.965792466760228
  8:  ... loglikelihood=-29358.22131903105	0.9706013422283118
  9:  ... loglikelihood=-26502.29041196673	0.9739868437680832
 10:  ... loglikelihood=-24237.583052800324	0.9764877250626883
 11:  ... loglikelihood=-22392.97024346118	0.9784831090743413
 12:  ... loglikelihood=-20858.023170239536	0.9802656521247514
 13:  ... loglikelihood=-19558.26070035178	0.98176884141353
 14:  ... loglikelihood=-18441.583675797	0.9828995590201334
 15:  ... loglikelihood=-17470.42447537651	0.9840435791868145
 16:  ... loglikelihood=-16616.987878362357	0.9849681071122137
 17:  ... loglikelihood=-15860.249861420603	0.9857263530366419
 18:  ... loglikelihood=-15184.000200726428	0.9862850605599047
 19:  ... loglikelihood=-14575.528209154654	0.9868703732033229
 20:  ... loglikelihood=-14024.71763743409	0.9872894038457701
 21:  ... loglikelihood=-13523.409315461087	0.9878614139291106
 22:  ... loglikelihood=-13064.9434535283	0.9884068188922959
 23:  ... loglikelihood=-12643.825287562011	0.9886994752140049
 24:  ... loglikelihood=-12255.47714595395	0.989078598176219
 25:  ... loglikelihood=-11896.052079845287	0.9895641416190546
 26:  ... loglikelihood=-11562.291900024398	0.9898701005008413
 27:  ... loglikelihood=-11251.417592776472	0.9901361517023951
 28:  ... loglikelihood=-10961.04363850105	0.9903889003438712
 29:  ... loglikelihood=-10689.11023813657	0.9906216951452307
 30:  ... loglikelihood=-10433.829162387941	0.9908345361064737
 31:  ... loglikelihood=-10193.640106237912	0.9910008181074448
 32:  ... loglikelihood=-9967.175236045161	0.9912336129088043
 33:  ... loglikelihood=-9753.230184859916	0.9914664077101638
 34:  ... loglikelihood=-9550.740163617076	0.9915994333109407
 35:  ... loglikelihood=-9358.760160993084	0.9917790178719894
 36:  ... loglikelihood=-9176.448433918005	0.9919452998729605
 37:  ... loglikelihood=-9003.052664539651	0.9921049305938928
 38:  ... loglikelihood=-8837.898292064716	0.9922180023545532
 39:  ... loglikelihood=-8680.37862965962	0.9923643305154077
 40:  ... loglikelihood=-8529.946455113119	0.992563868916573
 41:  ... loglikelihood=-8386.106824918597	0.9926503355570779
 42:  ... loglikelihood=-8248.41090911187	0.9927567560376994
 43:  ... loglikelihood=-8116.450681767665	0.9928432226782045
 44:  ... loglikelihood=-7989.854331879693	0.9929429918787871
 45:  ... loglikelihood=-7868.282283209777	0.9930627149194863
 46:  ... loglikelihood=-7751.423730898861	0.993202391800302
 47:  ... loglikelihood=-7638.9936181893745	0.9933154635609623
 48:  ... loglikelihood=-7530.729989283518	0.993415232761545
 49:  ... loglikelihood=-7426.391664735039	0.9934750942818945
 50:  ... loglikelihood=-7325.756194300442	0.9935881660425548
 51:  ... loglikelihood=-7228.618049214562	0.9936879352431376
 52:  ... loglikelihood=-7134.787021692881	0.9937744018836425
 53:  ... loglikelihood=-7044.086804313518	0.9938741710842252
 54:  ... loglikelihood=-6956.353725984351	0.9939739402848078
 55:  ... loglikelihood=-6871.435624590552	0.9940670582053516
 56:  ... loglikelihood=-6789.190839266387	0.9941734786859732
 57:  ... loglikelihood=-6709.48730763603	0.9942399914863616
 58:  ... loglikelihood=-6632.201755391204	0.9942998530067111
 59:  ... loglikelihood=-6557.218967297149	0.9943730170871384
 60:  ... loglikelihood=-6484.431130169965	0.9944262273274491
 61:  ... loglikelihood=-6413.737239614419	0.9944794375677599
 62:  ... loglikelihood=-6345.042563374537	0.994519345247993
 63:  ... loglikelihood=-6278.258155051317	0.9945991606084591
 64:  ... loglikelihood=-6213.300412726836	0.9946523708487699
 65:  ... loglikelihood=-6150.0906777043665	0.9947188836491583
 66:  ... loglikelihood=-6088.554869150403	0.9947587913293914
 67:  ... loglikelihood=-6028.623150927728	0.9947986990096244
 68:  ... loglikelihood=-5970.229627343613	0.9948519092499352
 69:  ... loglikelihood=-5913.312064911378	0.9948851656501294
 70:  ... loglikelihood=-5857.8116375559475	0.9949250733303624
 71:  ... loglikelihood=-5803.672692979847	0.9949516784505178
 72:  ... loglikelihood=-5750.842538157942	0.9949782835706732
 73:  ... loglikelihood=-5699.271242148756	0.9950048886908286
 74:  ... loglikelihood=-5648.911454606106	0.9950514476511004
 75:  ... loglikelihood=-5599.718238543737	0.9950647502111781
 76:  ... loglikelihood=-5551.648916057889	0.9951179604514889
 77:  ... loglikelihood=-5504.662925844465	0.9951711706917996
 78:  ... loglikelihood=-5458.721691466914	0.995197775811955
 79:  ... loglikelihood=-5413.788499434349	0.9952310322121493
 80:  ... loglikelihood=-5369.82838624424	0.9952709398923822
 81:  ... loglikelihood=-5326.808033624498	0.9953308014127319
 82:  ... loglikelihood=-5284.695671285251	0.9953374526927707
 83:  ... loglikelihood=-5243.460986556233	0.995370709092965
 84:  ... loglikelihood=-5203.075040343359	0.9953773603730038
 85:  ... loglikelihood=-5163.51018889299	0.995410616773198
 86:  ... loglikelihood=-5124.740010897002	0.9954172680532368
 87:  ... loglikelihood=-5086.73923951602	0.9954571757334699
 88:  ... loglikelihood=-5049.483698936361	0.9954837808536253
 89:  ... loglikelihood=-5012.950245107162	0.995536991093936
 90:  ... loglikelihood=-4977.116710341583	0.9955702474941303
 91:  ... loglikelihood=-4941.961851486368	0.9956035038943245
 92:  ... loglikelihood=-4907.465301393621	0.9956168064544022
 93:  ... loglikelihood=-4873.60752345209	0.9956567141346352
 94:  ... loglikelihood=-4840.369768950691	0.9956833192547906
 95:  ... loglikelihood=-4807.7340370728425	0.9957032730949071
 96:  ... loglikelihood=-4775.68303732959	0.9957298782150625
 97:  ... loglikelihood=-4744.200154261384	0.995749832055179
 98:  ... loglikelihood=-4713.269414247646	0.9957830884553732
 99:  ... loglikelihood=-4682.875454278052	0.9958096935755286
100:  ... loglikelihood=-4653.003492551313	0.995836298695684
101:  ... loglikelihood=-4623.639300776114	0.9958429499757229
102:  ... loglikelihood=-4594.769178059984	0.9958695550958782
103:  ... loglikelihood=-4566.3799262805605	0.995876206375917
104:  ... loglikelihood=-4538.458826840016	0.995876206375917
105:  ... loglikelihood=-4510.993618713798	0.9958961602160336
106:  ... loglikelihood=-4483.972477708001	0.9959360678962667
107:  ... loglikelihood=-4457.383996849543	0.9959493704563444
108:  ... loglikelihood=-4431.217167835422	0.9959560217363832
109:  ... loglikelihood=-4405.46136347546	0.9959759755764998
110:  ... loglikelihood=-4380.106321066302	0.996002580696655
111:  ... loglikelihood=-4355.14212663828	0.9960092319766939
112:  ... loglikelihood=-4330.559200022995	0.9960358370968493
113:  ... loglikelihood=-4306.348280689962	0.996049139656927
114:  ... loglikelihood=-4282.500414308145	0.996049139656927
115:  ... loglikelihood=-4259.0069399871	0.9960624422170047
116:  ... loglikelihood=-4235.859478158781	0.9960624422170047
117:  ... loglikelihood=-4213.04991906223	0.9960624422170047
118:  ... loglikelihood=-4190.570411795685	0.9960757447770824
119:  ... loglikelihood=-4168.4133539036175	0.9960956986171989
120:  ... loglikelihood=-4146.571381468814	0.9961289550173931
121:  ... loglikelihood=-4125.0373596796235	0.9961555601375485
122:  ... loglikelihood=-4103.804373846718	0.9961622114175873
123:  ... loglikelihood=-4082.865720843978	0.9961821652577039
124:  ... loglikelihood=-4062.2149009501636	0.9962021190978204
125:  ... loglikelihood=-4041.845610069237	0.9962220729379369
126:  ... loglikelihood=-4021.7517323090606	0.9962420267780534
127:  ... loglikelihood=-4001.9273328992213	0.9962752831782477
128:  ... loglikelihood=-3982.3666514289885	0.9962885857383253
129:  ... loglikelihood=-3963.0640953903467	0.9963151908584807
130:  ... loglikelihood=-3944.014234007772	0.9963284934185584
131:  ... loglikelihood=-3925.2117923415676	0.9963484472586749
132:  ... loglikelihood=-3906.651645649844	0.9963617498187526
133:  ... loglikelihood=-3888.3288139958363	0.9963684010987914
134:  ... loglikelihood=-3870.2384570888494	0.9963750523788303
135:  ... loglikelihood=-3852.3758693454256	0.9964016574989857
136:  ... loglikelihood=-3834.7364751617283	0.9964149600590634
137:  ... loglikelihood=-3817.315824385111	0.9964349138991799
138:  ... loglikelihood=-3800.1095879756977	0.9964349138991799
139:  ... loglikelihood=-3783.1135538484805	0.9964282626191411
140:  ... loglikelihood=-3766.3236228870164	0.9964349138991799
141:  ... loglikelihood=-3749.7358051214674	0.9964681702993741
142:  ... loglikelihood=-3733.346216061056	0.9964947754195295
143:  ... loglikelihood=-3717.151073175795	0.996514729259646
144:  ... loglikelihood=-3701.146692519109	0.996514729259646
145:  ... loglikelihood=-3685.3294854850387	0.9965346830997626
146:  ... loglikelihood=-3669.69595569412	0.9965546369398791
147:  ... loglikelihood=-3654.2426960013636	0.9965546369398791
148:  ... loglikelihood=-3638.9663856212424	0.9965679394999568
149:  ... loglikelihood=-3623.8637873645143	0.9965812420600344
150:  ... loglikelihood=-3608.931744980525	0.9965878933400732
151:  ... loglikelihood=-3594.16718060275	0.9965945446201121
152:  ... loglikelihood=-3579.567092289493	0.9966144984602286
153:  ... loglikelihood=-3565.12855165943	0.9966344523003452
154:  ... loglikelihood=-3550.8487016144945	0.9966344523003452
155:  ... loglikelihood=-3536.7247541479665	0.9966544061404617
156:  ... loglikelihood=-3522.753988234223	0.9966544061404617
157:  ... loglikelihood=-3508.9337477951735	0.9966610574205006
158:  ... loglikelihood=-3495.261439742167	0.9966544061404617
159:  ... loglikelihood=-3481.734532087979	0.9966610574205006
160:  ... loglikelihood=-3468.3505521277834	0.996687662540656
161:  ... loglikelihood=-3455.1070846848033	0.996687662540656
162:  ... loglikelihood=-3442.0017704185766	0.9966943138206948
163:  ... loglikelihood=-3429.032304193761	0.9967142676608113
