--DOCSTART--	--DOCSTART--
Quando	O
é	O
que	O
Jacques	B-PESSOA
Chirac	I-PESSOA
foi	O
assassinado	O
?	O
--SENTENCE--	--SENTENCE--
Que	O
jogador	O
espanhol	O
ganhou	O
Roland	B-ACONTECIMENTO
Garros	I-ACONTECIMENTO
em	B-TEMPO
1994	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Quantos	O
habitantes	O
tem	O
a	O
Alemanha	B-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Quantos	O
quilómetros	O
de	O
ferrovia	O
tinha	O
a	O
Alemanha	B-LOCAL
em	B-TEMPO
1998	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Em	B-TEMPO
Novembro	I-TEMPO
de	I-TEMPO
2005	I-TEMPO
,	O
qual	O
a	O
taxa	O
de	O
desemprego	O
na	O
Alemanha	B-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Qual	O
era	O
a	O
moeda	O
da	O
Alemanha	B-LOCAL
antes	O
do	O
euro	O
?	O
--SENTENCE--	--SENTENCE--
Num	O
relógio	O
,	O
qual	O
o	O
ponteiro	O
que	O
aponta	O
para	O
as	O
horas	O
?	O
--SENTENCE--	--SENTENCE--
O	O
que	O
é	O
o	O
amianto	O
?	O
--SENTENCE--	--SENTENCE--
Qual	O
a	O
primeira	O
causa	O
de	O
morte	O
das	O
pessoas	O
expostas	O
ao	O
amianto	O
?	O
--SENTENCE--	--SENTENCE--
O	O
que	O
é	O
um	O
administrador	O
de	O
rede	O
?	O
--SENTENCE--	--SENTENCE--
Quem	O
é	O
Allan	B-PESSOA
Frederick	I-PESSOA
Jacobsen	I-PESSOA
?	O
--SENTENCE--	--SENTENCE--
Por	O
que	O
clube	O
joga	O
?	O
--SENTENCE--	--SENTENCE--
Quanto	O
é	O
que	O
ele	O
pesa	O
?	O
--SENTENCE--	--SENTENCE--
Em	O
que	O
árvore	O
crescem	O
os	O
morangos	O
?	O
--SENTENCE--	--SENTENCE--
Quem	O
é	O
Amira	B-PESSOA
Casar	I-PESSOA
?	O
--SENTENCE--	--SENTENCE--
Onde	O
é	O
que	O
ela	O
nasceu	O
?	O
--SENTENCE--	--SENTENCE--
Em	O
que	O
filme	O
é	O
que	O
ela	O
entrou	O
com	O
Richard	B-PESSOA
Anconina	I-PESSOA
?	O
--SENTENCE--	--SENTENCE--
Como	O
se	O
chama	O
o	O
presidente	O
das	O
Filipinas	B-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Que	O
barragem	O
seria	O
a	O
maior	O
do	O
mundo	O
se	O
tivesse	O
sido	O
construída	O
?	O
--SENTENCE--	--SENTENCE--
Qual	O
era	O
o	O
custo	O
estimado	O
do	O
projecto	O
?	O
--SENTENCE--	--SENTENCE--
Quantos	O
meses	O
tem	O
numa	B-TEMPO
semana	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Que	O
agência	O
está	O
encarregada	O
de	O
centralizar	O
as	O
ofertas	O
e	O
pedidos	O
de	O
emprego	O
em	O
França	B-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Quantos	O
colaboradores	O
tem	O
a	O
ANPE	B-ORGANIZACAO
?	O
--SENTENCE--	--SENTENCE--
Quem	O
é	O
que	O
dirige	O
essa	O
agência	O
desde	B-TEMPO
2005	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
O	O
que	O
é	O
um	O
afixo	O
?	O
--SENTENCE--	--SENTENCE--
Quem	O
foi	O
assassinado	O
a	B-TEMPO
4	I-TEMPO
de	I-TEMPO
Novembro	I-TEMPO
de	I-TEMPO
1995	I-TEMPO
,	O
aos	O
73	B-VALOR
anos	I-VALOR
?	O
--SENTENCE--	--SENTENCE--
Qual	O
é	O
a	O
primeira	O
região	O
francesa	O
em	O
população	O
?	O
--SENTENCE--	--SENTENCE--
Quantos	O
habitantes	O
tem	O
essa	O
região	O
?	O
--SENTENCE--	--SENTENCE--
O	O
que	O
é	O
o	O
Filival	O
?	O
--SENTENCE--	--SENTENCE--
Em	O
quantas	O
províncias	O
está	O
dividido	O
o	O
Afeganistão	B-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Que	O
língua	O
é	O
falada	O
pela	O
maioria	O
da	O
população	O
afegã	O
?	O
--SENTENCE--	--SENTENCE--
Quantas	O
escolas	O
havia	O
no	O
Afeganistão	B-LOCAL
em	B-TEMPO
2003	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
O	O
que	O
é	O
o	O
ácido	O
desoxirribonucleico	O
?	O
--SENTENCE--	--SENTENCE--
Que	O
sigla	O
se	O
usa	O
para	O
designar	O
essa	O
molécula	O
?	O
--SENTENCE--	--SENTENCE--
Qual	O
é	O
o	O
antigo	O
nome	O
do	O
Alabama	B-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Quantos	O
condados	O
tem	O
o	O
Alabama	B-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Que	O
estado	O
fica	O
a	O
norte	O
do	O
Alabama	B-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Que	O
organismo	O
gere	O
os	O
subsídios	O
de	O
desemprego	O
em	O
França	B-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Que	O
organização	O
se	O
dedica	O
especificamente	O
à	O
sobrevivência	O
dos	O
patos	O
?	O
--SENTENCE--	--SENTENCE--
Quem	O
é	O
que	O
derrotou	O
Michael	B-PESSOA
Moorer	I-PESSOA
no	O
10º	B-VALOR
round	O
em	O
Las	B-LOCAL
Vegas	I-LOCAL
?	O
--SENTENCE--	--SENTENCE--
O	O
que	O
é	O
uma	O
árvore	O
coral	O
?	O
--SENTENCE--	--SENTENCE--
Que	O
altura	O
pode	O
esta	O
árvore	O
atingir	O
?	O
--SENTENCE--	--SENTENCE--
Quanto	O
é	O
que	O
pesa	O
uma	O
maçã	O
?	O
--SENTENCE--	--SENTENCE--
O	O
que	O
á	O
AFNOR	B-ORGANIZACAO
?	O
--SENTENCE--	--SENTENCE--
Qual	O
é	O
o	O
equivalente	O
da	O
AFNOR	B-ORGANIZACAO
nos	O
Estados	B-LOCAL
Unidos	I-LOCAL
?	O
--SENTENCE--	--SENTENCE--
O	O
que	O
é	O
uma	O
alergia	O
?	O
--SENTENCE--	--SENTENCE--
Que	O
outro	O
nome	O
se	O
dá	O
a	O
uma	O
alergia	O
?	O
--SENTENCE--	--SENTENCE--
Em	B-TEMPO
1980	I-TEMPO
,	O
que	O
percentagem	O
da	O
população	O
tinha	O
sido	O
atingida	O
por	O
elas	O
?	O
--SENTENCE--	--SENTENCE--
Que	O
alergia	O
afecta	O
cerca	B-VALOR
de	I-VALOR
8	I-VALOR
%	I-VALOR
das	O
crianças	O
?	O
--SENTENCE--	--SENTENCE--
Qual	O
é	O
a	O
altura	O
do	O
Monte	O
Claro	O
?	O
--SENTENCE--	--SENTENCE--
Quais	O
eram	O
os	O
primeiros	O
nomes	O
dos	O
dois	O
irmãos	O
Piccard	O
?	O
--SENTENCE--	--SENTENCE--
Qual	O
deles	O
descobriu	O
o	O
urânio	O
235	O
?	O
--SENTENCE--	--SENTENCE--
Que	O
duas	O
profissões	O
teve	O
este	O
último	O
?	O
--SENTENCE--	--SENTENCE--
Que	O
personagem	O
é	O
que	O
César	B-PESSOA
Romero	I-PESSOA
representava	O
na	O
famosa	O
série	O
televisiva	O
``	O
Batman	O
''	O
?	O
--SENTENCE--	--SENTENCE--
Onde	O
é	O
que	O
ele	O
morreu	O
?	O
--SENTENCE--	--SENTENCE--
Que	O
idade	O
tinha	O
ele	O
?	O
--SENTENCE--	--SENTENCE--
A	O
que	O
movimento	O
político	O
pertence	O
a	O
Arlette	B-PESSOA
Laguiller	I-PESSOA
?	O
--SENTENCE--	--SENTENCE--
--DOCSTART--	--DOCSTART--
--SENTENCE--	--SENTENCE--
--SENTENCE--	--SENTENCE--
US	B-ACONTECIMENTO
Open	I-ACONTECIMENTO
:	O
Federer	B-PESSOA
campeão	O
--SENTENCE--	--SENTENCE--
PELO	O
QUARTO	O
ANO	O
CONSECUTIVO	O
--SENTENCE--	--SENTENCE--
Roger	B-PESSOA
Federer	I-PESSOA
conquistou	O
este	B-TEMPO
domingo	I-TEMPO
pela	O
quarta	O
vez	O
consecutiva	O
o	O
US	B-ACONTECIMENTO
Open	I-ACONTECIMENTO
,	O
ao	O
bater	O
na	O
final	O
o	O
sérvio	O
Novak	B-PESSOA
Djokovic	I-PESSOA
por	O
7-6	B-VALOR
(	I-VALOR
4	I-VALOR
)	I-VALOR
,	O
7-6	B-VALOR
(	I-VALOR
2	I-VALOR
)	I-VALOR
e	O
6-4	B-VALOR
.	O
--SENTENCE--	--SENTENCE--
Com	O
este	O
triunfo	O
,	O
o	O
suíço	O
contabiliza	O
12	B-VALOR
vitórias	O
em	O
torneios	O
do	O
Grand	B-ACONTECIMENTO
Slam	I-ACONTECIMENTO
,	O
aproximando-se	O
do	O
recorde	O
de	O
14	B-VALOR
,	O
que	O
pertence	O
a	O
Pete	B-PESSOA
Sampras	I-PESSOA
.	O
--SENTENCE--	--SENTENCE--
A	O
final	O
demorou	O
2.26	B-TEMPO
horas	I-TEMPO
e	O
o	O
líder	O
mundial	O
fez	O
11	B-VALOR
ases	O
contra	O
apenas	O
5	B-VALOR
do	O
sérvio.	O
--SENTENCE--	--SENTENCE--
Ao	O
helvético	O
apenas	O
lhe	O
falta	O
o	O
título	O
no	O
Open	B-ACONTECIMENTO
de	O
França	B-LOCAL
,	O
em	O
Roland	B-LOCAL
Garros	I-LOCAL
.	O
--SENTENCE--	--SENTENCE--
Entretanto	O
,	O
a	O
francesa	O
Nathalie	B-PESSOA
Dechy	I-PESSOA
conquistou	O
o	O
seu	O
segundo	O
título	O
consecutivo	O
em	O
pares	O
femininos.	O
--SENTENCE--	--SENTENCE--
Dechy	B-PESSOA
e	O
a	O
russa	O
Dinara	B-PESSOA
Safina	I-PESSOA
bateram	O
Chan	B-PESSOA
Yung-jan	I-PESSOA
e	O
Chuang	B-PESSOA
Chia-jung	I-PESSOA
(	O
Taiwan	B-LOCAL
)	O
,	O
por	O
6-4	B-VALOR
e	O
6-2	B-VALOR
.	O
--SENTENCE--	--SENTENCE--
--DOCSTART--	--DOCSTART--
--SENTENCE--	--SENTENCE--
--SENTENCE--	--SENTENCE--
Fatores	O
Demográficos	O
e	O
Econômicos	O
Subjacentes	O
--SENTENCE--	--SENTENCE--
A	O
revolta	O
histórica	O
produz	O
normalmente	O
uma	O
nova	O
forma	O
de	O
pensamento	O
quanto	O
à	O
forma	O
de	O
organização	O
da	O
sociedade.	O
--SENTENCE--	--SENTENCE--
Assim	O
foi	O
com	O
a	O
Reforma	O
Protestante	O
.	O
--SENTENCE--	--SENTENCE--
No	O
seguimento	O
do	O
colapso	O
de	O
instituições	O
monásticas	O
e	O
do	O
escolasticismo	O
nos	O
finais	O
da	O
Idade	O
Média	O
na	O
Europa	B-LOCAL
,	O
acentuado	O
pela	O
``	O
Cativeiro	O
Babilónica	O
da	O
igreja	O
``	O
no	O
papado	O
de	O
Avignon	B-ACONTECIMENTO
,	O
o	O
Grande	O
Cisma	O
e	O
o	O
fracasso	O
da	O
conciliação	O
,	O
assistimos	O
no	B-TEMPO
século	I-TEMPO
XVI	I-TEMPO
ao	O
fermentar	O
de	O
um	O
enorme	O
debate	O
sobre	O
a	O
reforma	O
da	O
religião	O
e	O
dos	O
posteriores	O
valores	O
religiosos	O
fundamentais.	O
--SENTENCE--	--SENTENCE--
Este	O
debate	O
passou	O
completamente	O
ao	O
lado	O
de	O
Portugal	O
,	O
demasiado	O
distante	O
do	O
foco	O
onde	O
surgiram	O
estes	O
pensamentos.	O
--SENTENCE--	--SENTENCE--
A	O
imprensa	O
,	O
inventada	O
na	O
Alemanha	B-LOCAL
por	O
John	B-PESSOA
Gutenberg	I-PESSOA
,	O
foi	O
importante	O
na	O
divulgação	O
destas	O
ideias.	O
--SENTENCE--	--SENTENCE--
As	O
95	O
Teses	O
de	O
Martinho	B-PESSOA
Lutero	I-PESSOA
foram	O
imediatamente	O
impressas	O
e	O
divulgadas	O
por	O
todas	O
as	O
regiões	O
de	O
língua	O
alemã	O
,	O
o	O
que	O
contribuiu	O
para	O
a	O
crescente	O
popularidade	O
de	O
Martinho	B-PESSOA
Lutero	I-PESSOA
.	O
--SENTENCE--	--SENTENCE--
Não	O
menos	O
relevante	O
foi	O
a	O
influência	O
da	O
pressão	O
social	O
exercida	O
pela	O
Contra-Reforma	O
,	O
na	O
qual	O
os	O
Jesuítas	O
tiveram	O
um	O
papel	O
de	O
liderança.	O
--SENTENCE--	--SENTENCE--
A	O
Inquisição	B-ORGANIZACAO
e	O
a	O
censura	O
exercida	O
pela	O
Igreja	B-ORGANIZACAO
Católica	I-ORGANIZACAO
foram	O
igualmente	O
determinantes	O
para	O
evitar	O
que	O
as	O
ideias	O
reformadoras	O
encontrassem	O
divulgação	O
em	O
Portugal	B-LOCAL
,	O
Espanha	B-LOCAL
ou	O
Itália	B-LOCAL
,	O
países	O
católicos.	O
--SENTENCE--	--SENTENCE--
Historiadores	O
assumem	O
geralmente	O
que	O
a	O
incapacidade	O
de	O
reformar	O
(	O
grande	O
número	O
de	O
interesses	O
legítimos	O
,	O
falta	O
de	O
coordenação	O
na	O
coligação	O
dos	O
reformadores	O
)	O
poderia	O
levar	O
a	O
uma	O
grande	O
revolta	O
ou	O
revolução	O
,	O
uma	O
vez	O
que	O
o	O
sistema	O
deverá	O
ser	O
gradualmente	O
ajustado	O
ou	O
então	O
desintegrar-se.	O
--SENTENCE--	--SENTENCE--
O	O
fracasso	O
da	O
conciliação	O
levou	O
à	O
Reforma	O
Protestante	O
do	O
ocidente	O
europeu.	O
--SENTENCE--	--SENTENCE--
Estes	O
movimentos	O
reformistas	O
frustrados	O
variam	O
desde	O
o	O
nominalismo	O
,	O
a	O
moderna	O
devoção	O
,	O
ao	O
humanismo	O
,	O
e	O
ocorrem	O
em	O
conjunção	O
com	O
o	O
crescente	O
desagrado	O
perante	O
a	O
riqueza	O
e	O
o	O
poder	O
da	O
elite	O
clerical	O
,	O
sensibilizando	O
a	O
população	O
para	O
a	O
corrupção	O
moral	O
e	O
financeira	O
da	O
Igreja	B-ORGANIZACAO
.	O
--SENTENCE--	--SENTENCE--
A	O
Reforma	O
Religiosa	O
e	O
Política	O
na	O
Inglaterra	B-LOCAL
--SENTENCE--	--SENTENCE--
Henrique	B-PESSOA
VIII	I-PESSOA
O	O
curso	O
da	O
Reforma	O
foi	O
diferente	O
na	O
Inglaterra	B-LOCAL
.	O
--SENTENCE--	--SENTENCE--
Tinha	O
havido	O
desde	O
há	O
muito	O
uma	O
forte	O
corrente	O
anti-clerical	O
,	O
tendo	O
a	O
Inglaterra	O
já	O
tido	O
o	O
movimento	O
Lollard	O
,	O
que	O
inspirou	O
os	O
Hussitas	O
na	O
Boémia	O
.	O
--SENTENCE--	--SENTENCE--
Mas	O
em	B-TEMPO
cerca	I-TEMPO
de	I-TEMPO
1520	I-TEMPO
,	O
no	O
entanto	O
,	O
os	O
Lollards	O
não	O
eram	O
já	O
uma	O
força	O
activa	O
,	O
ou	O
pelo	O
menos	O
um	O
movimento	O
de	O
massas.	O
--SENTENCE--	--SENTENCE--
O	O
carácter	O
diferente	O
da	O
Reforma	O
Inglesa	O
deve-se	O
ao	O
facto	O
de	O
ter	O
sido	O
promovida	O
inicialmente	O
pelas	O
necessidades	O
políticas	O
de	O
Henrique	B-PESSOA
VIII	I-PESSOA
.	O
--SENTENCE--	--SENTENCE--
Sendo	O
este	O
casado	O
com	O
Catarina	B-PESSOA
de	I-PESSOA
Aragão	I-PESSOA
e	O
estando	O
apaixonado	O
por	O
Ana	B-PESSOA
Bolena	I-PESSOA
,	O
Henrique	B-PESSOA
solicita	O
ao	O
Papa	B-PESSOA
Clemente	I-PESSOA
VII	I-PESSOA
a	O
anulação	O
do	O
casamento.	O
--SENTENCE--	--SENTENCE--
Perante	O
a	O
recusa	O
do	O
Papado	O
,	O
Henrique	B-PESSOA
faz-se	O
proclamar	O
,	O
em	B-TEMPO
1531	I-TEMPO
,	O
protector	O
da	O
Igreja	B-ORGANIZACAO
inglesa	O
.	O
--SENTENCE--	--SENTENCE--
O	O
``	O
Ato	O
de	O
Supremacia	O
``	O
,	O
votado	O
no	O
Parlamento	B-ORGANIZACAO
em	B-TEMPO
Novembro	I-TEMPO
de	I-TEMPO
1534	I-TEMPO
,	O
colocou	O
Henrique	B-PESSOA
e	O
os	O
seus	O
sucessores	O
na	O
liderança	O
da	O
Igreja	B-ORGANIZACAO
:	O
os	O
súbditos	O
deveriam	O
submeter-se	O
ou	O
então	O
seriam	O
excomungados	O
e	O
perseguidos.	O
--SENTENCE--	--SENTENCE--
Apesar	O
de	O
uma	O
certa	O
deriva	O
em	O
direcção	O
ao	O
luteranismo	O
,	O
Henrique	B-PESSOA
reafirma	O
a	O
ortodoxia	O
católica	O
através	O
da	O
``	O
Confissão	O
dos	O
Seis	O
Artigos	O
``	O
(	O
1539	B-TEMPO
)	O
.	O
--SENTENCE--	--SENTENCE--
Entre	B-TEMPO
1540	I-TEMPO
e	I-TEMPO
1553	I-TEMPO
,	O
sob	O
Thomas	B-PESSOA
Cromwell	I-PESSOA
,	O
a	O
política	O
conhecida	O
como	O
a	O
dissolução	O
dos	O
mosteiros	O
foi	O
posta	O
em	O
prática.	O
--SENTENCE--	--SENTENCE--
A	O
veneração	O
de	O
santos	O
,	O
locais	O
de	O
peregrinação	O
foram	O
atacados.	O
--SENTENCE--	--SENTENCE--
Enormes	O
extensões	O
de	O
terras	O
e	O
propriedades	O
da	O
Igreja	B-ORGANIZACAO
passaram	O
para	O
as	O
mãos	O
da	O
coroa	O
e	O
posteriormente	O
da	O
nobreza	O
e	O
das	O
classes	O
altas.	O
--SENTENCE--	--SENTENCE--
Os	O
direitos	O
adquiridos	O
foram	O
uma	O
força	O
poderosa	O
de	O
apoio	O
às	O
dissoluções.	O
--SENTENCE--	--SENTENCE--
Houve	O
muitos	O
opositores	O
da	O
Reforma	O
de	O
Henrique	B-PESSOA
,	O
tais	O
como	O
Thomas	B-PESSOA
More	I-PESSOA
e	O
o	O
Bispo	B-PESSOA
John	I-PESSOA
Fischer	I-PESSOA
,	O
que	O
foram	O
executados	O
pela	O
sua	O
oposição.	O
--SENTENCE--	--SENTENCE--
Mas	O
também	O
existiu	O
um	O
partido	O
crescente	O
de	O
Protestantes	O
genuínos	O
que	O
estavam	O
inspirados	O
pelas	O
doutrinas	O
então	O
correntes	O
no	O
continente.	O
--SENTENCE--	--SENTENCE--
Quando	O
Henrique	B-PESSOA
foi	O
sucedido	O
pelo	O
seu	O
filho	O
Eduardo	B-PESSOA
VI	I-PESSOA
em	B-TEMPO
1547	I-TEMPO
,	O
os	O
protestantes	O
viram-se	O
em	O
ascendente	O
no	O
governo.	O
--SENTENCE--	--SENTENCE--
Uma	O
reforma	O
mais	O
radical	O
foi	O
imposta	O
,	O
com	O
a	O
destruição	O
de	O
imagens	O
e	O
o	O
fecho	O
de	O
capelas	O
,	O
para	O
além	O
de	O
ter	O
sido	O
revogada	O
a	O
``	O
Confissão	O
dos	O
Seis	O
Artigos	O
``	O
.	O
--SENTENCE--	--SENTENCE--
Em	B-TEMPO
1552	I-TEMPO
,	O
é	O
redigido	O
o	O
novo	O
``	O
Livro	O
de	O
Orações	O
``	O
e	O
promulgada	O
a	O
``	O
Confissão	O
de	O
Fé	O
em	O
Quarenta	O
e	O
Dois	O
Artigos	O
``	O
,	O
que	O
aproximava	O
doutrinalmente	O
a	O
Igreja	O
de	O
Inglaterra	B-LOCAL
do	O
calvinismo.	O
--SENTENCE--	--SENTENCE--
Seguiu-se	O
uma	O
breve	O
reacção	O
católica	O
durante	O
o	O
reinado	O
de	O
Maria	B-PESSOA
I	I-PESSOA
(	O
1553-1558	B-TEMPO
)	O
.	O
--SENTENCE--	--SENTENCE--
De	O
início	O
moderada	O
na	O
sua	O
política	O
religiosa	O
,	O
Maria	B-PESSOA
procura	O
a	O
reconciliação	O
com	O
Roma	B-ORGANIZACAO
,	O
consagrada	O
em	B-TEMPO
1554	I-TEMPO
,	O
quando	O
o	O
Parlamento	B-ORGANIZACAO
vota	O
o	O
regresso	O
à	O
obediência	O
papal.	O
--SENTENCE--	--SENTENCE--
Porém	O
,	O
as	O
perseguições	O
violentas	O
que	O
move	O
aos	O
não	O
católicos	O
e	O
o	O
seu	O
casamento	O
com	O
Filipe	B-PESSOA
II	I-PESSOA
de	O
Espanha	B-LOCAL
|	O
Filipe	O
II	O
de	O
Espanha	O
,	O
provocam	O
um	O
forte	O
descontentamento	O
na	O
população.	O
--SENTENCE--	--SENTENCE--
Um	O
consenso	O
começou	O
a	O
surgir	O
durante	O
o	O
reinado	O
de	O
Isabel	B-PESSOA
I	I-PESSOA
.	O
--SENTENCE--	--SENTENCE--
Em	B-TEMPO
1559	I-TEMPO
,	O
Isabel	B-PESSOA
retorna	O
à	O
religião	O
do	O
pai	O
,	O
com	O
o	O
restabelecimento	O
do	O
``	O
Ato	O
de	O
Supremacia	O
``	O
e	O
do	O
``	O
Livro	O
de	O
Orações	O
``	O
de	O
Eduardo	B-PESSOA
VI	I-PESSOA
.	O
--SENTENCE--	--SENTENCE--
Através	O
da	O
``	O
Confissão	O
dos	O
Trinta	O
e	O
Nove	O
Artigos	O
``	O
(	O
1563	B-TEMPO
)	O
,	O
Isabel	B-PESSOA
alcança	O
um	O
compromisso	O
entre	O
o	O
protestantismo	O
e	O
o	O
catolicismo	O
:	O
embora	O
o	O
dogma	O
se	O
aproxime	O
do	O
calvinismo	O
,	O
só	O
admitindo	O
como	O
sacramento	O
o	O
baptismo	O
e	O
a	O
eucaristia	O
,	O
é	O
mantida	O
a	O
hierarquia	O
episcopal	O
e	O
o	O
fausto	O
das	O
cerimónias	O
religiosas.	O
--SENTENCE--	--SENTENCE--
O	O
sucesso	O
da	O
Contra-Reforma	O
no	O
continente	O
e	O
o	O
crescimento	O
de	O
um	O
partido	O
puritano	O
dedicado	O
a	O
estender	O
a	O
Reforma	O
Protestante	O
polarizou	O
a	O
era	B-TEMPO
Elizabetana	I-TEMPO
,	O
apesar	O
da	O
Inglaterra	B-LOCAL
não	O
ter	O
tido	O
até	B-TEMPO
1640	I-TEMPO
lutas	O
religiosas	O
comparáveis	O
às	O
dos	O
seus	O
vizinhos.	O
--SENTENCE--	--SENTENCE--
Na	O
verdade	O
a	O
Reforma	O
na	O
Inglaterra	B-LOCAL
procurou	O
preservar	O
o	O
máximo	O
da	O
Tradição	O
Católica	O
(	O
episcopado	O
,	O
liturgia	O
e	O
sacramentos	O
)	O
.	O
--SENTENCE--	--SENTENCE--
A	O
Igreja	B-ORGANIZACAO
da	O
Inglaterra	B-LOCAL
sempre	O
se	O
viu	O
como	O
a	O
``	O
eclesia	O
anglicanae	O
''	O
,	O
ou	O
seja	O
,	O
``	O
A	O
Igreja	B-ORGANIZACAO
cristã	O
na	O
Inglaterra	B-LOCAL
``	O
e	O
não	O
derivação	O
da	O
Igreja	B-ORGANIZACAO
de	O
Roma	B-LOCAL
ou	O
do	O
movimento	O
reformista	O
do	B-TEMPO
século	I-TEMPO
XVI	I-TEMPO
.	O
--SENTENCE--	--SENTENCE--
Como	O
consequência	O
disso	O
sempre	O
existiu	O
dois	O
grandes	O
``	O
partidos	O
''	O
ou	O
``	O
facções	O
''	O
:	O
a	O
Igreja	O
Alta	O
(	O
High	O
Church	O
)	O
e	O
Igreja	O
Baixa	O
(	O
Low	O
Church	O
)	O
,	O
que	O
refletem	O
a	O
controvérsia	O
histórica	O
sobre	O
as	O
formas	O
de	O
culto	O
e	O
de	O
expressão.	O
--SENTENCE--	--SENTENCE--
A	O
Reforma	O
Anglicana	O
buscou	O
ser	O
a	O
``	O
via	O
média	O
''	O
entre	O
os	O
extremos	O
romanos	O
e	O
puritanos.	O
--SENTENCE--	--SENTENCE--
Assim	O
aceitam	O
os	O
dois	O
sacramentos	O
do	O
Evangelho	O
:	O
o	O
Santo	O
Batismo	O
,	O
através	O
do	O
qual	O
a	O
pessoa	O
é	O
feita	O
membro	O
da	O
Igreja	B-ORGANIZACAO
de	I-ORGANIZACAO
Cristo	I-ORGANIZACAO
,	O
sendo	O
que	O
tal	O
graça	O
é	O
complementada	O
na	O
Confirmação	O
,	O
e	O
na	O
Santa	O
Comunhão	O
,	O
que	O
une	O
o	O
cristão	O
ao	O
sacrifício	O
de	O
Cristo	B-PESSOA
Jesus	I-PESSOA
que	O
os	O
alimenta	O
com	O
seu	O
corpo	O
e	O
sangue.	O
--SENTENCE--	--SENTENCE--
Para	O
os	O
anglicanos	O
estes	O
dois	O
sacramentos	O
foram	O
instituídos	O
pelo	O
próprio	O
Senhor	B-PESSOA
Jesus	I-PESSOA
Cristo	I-PESSOA
.	O
--SENTENCE--	--SENTENCE--
Os	O
demais	O
ritos	O
sacramentais	O
da	O
Igreja	B-ORGANIZACAO
também	O
são	O
aceitos	O
,	O
apesar	O
de	O
não	O
terem	O
sido	O
instituídos	O
por	O
Cristo	B-PESSOA
,	O
mas	O
são	O
reconhecidos	O
por	O
serem	O
,	O
em	O
parte	O
,	O
estados	O
de	O
vida	O
aprovados	O
nas	O
Escrituras	O
:	O
a	O
Confirmação	O
,	O
Penitência	O
,	O
Ordens	O
,	O
Matrimônio	O
e	O
a	O
Unção	O
dos	O
enfermos	O
.	O
--SENTENCE--	--SENTENCE--
Embora	O
tenham	O
se	O
afastado	O
de	O
muitas	O
das	O
prática	O
devocionais	O
medievais	O
com	O
relação	O
aos	O
santos	O
e	O
a	O
Virgem	B-PESSOA
Maria	I-PESSOA
mantiveram	O
um	O
calendário	O
específico	O
para	O
sua	O
comemoração	O
na	O
Igreja	B-ORGANIZACAO
,	O
em	O
especial	O
as	O
antigas	O
festas	O
marianas	O
diretamente	O
associadas	O
aos	O
méritos	O
de	O
seu	O
Filho	O
Jesus	B-PESSOA
Cristo	I-PESSOA
(	O
Anunciação	O
,	O
Natividade	O
etc	O
)	O
.	O
--SENTENCE--	--SENTENCE--
--DOCSTART--	--DOCSTART--
--SENTENCE--	--SENTENCE--
--SENTENCE--	--SENTENCE--
2008	B-TEMPO
:	O
novas	O
entradas	O
em	O
bolsa	O
após	O
recuperação	O
confiança	O
--SENTENCE--	--SENTENCE--
A	O
recuperação	O
da	O
confiança	O
nos	O
mercados	O
de	O
capitais	O
deverá	O
estimular	O
a	O
entrada	O
de	O
novas	O
empresas	O
em	O
bolsa	O
,	O
quer	O
através	O
de	O
privatizações	O
,	O
como	O
ANA	B-ORGANIZACAO
,	O
TAP	B-ORGANIZACAO
e	O
Aquapor	B-ORGANIZACAO
,	O
quer	O
através	O
de	O
capital	O
privado	O
,	O
segundo	O
gestores	O
de	O
activos	O
contactados	O
pela	O
Lusa.	O
--SENTENCE--	--SENTENCE--
O	O
Santander	B-ORGANIZACAO
Gestão	I-ORGANIZACAO
de	I-ORGANIZACAO
Activos	I-ORGANIZACAO
considera	O
que	O
``	O
o	B-TEMPO
início	I-TEMPO
de	I-TEMPO
2008	I-TEMPO
não	O
deverá	O
ter	O
muitas	O
novidades	O
em	O
termos	O
de	O
novas	O
entradas	O
em	O
bolsa	O
,	O
face	O
ao	O
aumento	O
de	O
aversão	O
ao	O
risco	O
verificado	O
nas	B-TEMPO
últimas	I-TEMPO
semanas	I-TEMPO
e	O
a	O
redução	O
de	O
liquidez	O
verificada	O
nos	O
mercados	O
financeiros».	O
--SENTENCE--	--SENTENCE--
No	O
entanto	O
,	O
salienta	O
,	O
«à	O
medida	O
que	O
os	O
níveis	O
de	O
confiança	O
forem	O
recuperando	O
é	O
de	O
esperar	O
novas	O
entradas	O
de	O
empresas	O
na	O
bolsa	O
portuguesa».	O
