--DOCSTART--	--DOCSTART--
feitos	O
;	O
mas	O
os	O
boatos	O
que	O
corriam	O
sobre	O
a	O
maneira	O
pouco	O
escrupulosa	O
como	O
dividira	O
as	O
presas	O
de	O
uma	O
incursão	O
tinham	O
chegado	O
aos	O
ouvidos	O
do	O
Rei	B-PESSOA
.	O
--SENTENCE--	--SENTENCE--
Este	O
,	O
apesar	O
das	O
suas	O
justificações	O
,	O
e	O
não	O
o	O
considerando	O
culpado	O
,	O
não	O
lhe	O
concedeu	O
as	O
mercês	O
pedidas.	O
--SENTENCE--	--SENTENCE--
Em	B-TEMPO
1517	I-TEMPO
foi	O
a	O
Sevilha	B-LOCAL
com	O
Rui	B-PESSOA
Faleiro	I-PESSOA
,	O
tendo	O
encontrado	O
no	O
feitor	O
da	O
Casa	B-LOCAL
de	I-LOCAL
la	I-LOCAL
Contratación	I-LOCAL
da	O
cidade	O
um	O
adepto	O
do	O
projecto	O
que	O
entretanto	O
concebera	O
:	O
dar	O
a	O
Espanha	B-ORGANIZACAO
a	O
possibilidade	O
de	O
atingir	O
as	O
Molucas	B-LOCAL
pelo	O
Ocidente	B-LOCAL
,	O
por	O
mares	O
não	O
reservados	O
aos	O
portugueses	O
no	O
Tratado	B-OBRA
de	I-OBRA
Tordesilhas	I-OBRA
e	O
,	O
além	O
disso	O
,	O
segundo	O
Faleiro	B-PESSOA
,	O
provar	O
que	O
as	O
ilhas	O
das	O
especiarias	O
se	O
situavam	O
no	O
hemisfério	O
castelhano.	O
--SENTENCE--	--SENTENCE--
Com	O
a	O
influência	O
do	O
bispo	B-PESSOA
de	I-PESSOA
Burgos	I-PESSOA
conseguiram	O
a	O
aprovação	O
do	O
projecto	O
por	O
parte	O
de	O
Carlos	B-PESSOA
V	I-PESSOA
,	O
e	O
começaram	O
os	O
morosos	O
preparativos	O
para	O
a	O
viagem	O
,	O
cheios	O
de	O
incidentes	O
;	O
depois	O
da	O
ruptura	O
com	O
Rui	B-PESSOA
Faleiro	I-PESSOA
,	O
Magalhães	B-PESSOA
continuou	O
a	O
aparelhagem	O
dos	O
cinco	O
navios	O
que	O
,	O
com	O
256	B-VALOR
homens	O
de	O
tripulação	O
,	O
partiram	O
de	O
Sanlúcar	B-LOCAL
de	I-LOCAL
Barrameda	I-LOCAL
em	B-TEMPO
20	I-TEMPO
de	I-TEMPO
Setembro	I-TEMPO
de	I-TEMPO
1519	I-TEMPO
.	O
--SENTENCE--	--SENTENCE--
A	O
esquadra	O
tinha	O
cinco	O
navios	O
e	O
era	O
tripulada	O
por	O
250	B-VALOR
homens.	O
--SENTENCE--	--SENTENCE--
--DOCSTART--	--DOCSTART--
--SENTENCE--	--SENTENCE--
--SENTENCE--	--SENTENCE--
Biografia	O
de	O
Dead	B-PESSOA
Fish	I-PESSOA
--SENTENCE--	--SENTENCE--
Dead	B-PESSOA
Fish	I-PESSOA
é	O
uma	O
banda	O
de	O
Hardcore	B-ABSTRACCAO
de	O
Vitória	B-LOCAL
,	O
cidade	O
do	O
estado	O
do	O
Espírito	B-LOCAL
Santo	I-LOCAL
,	O
Brasil	B-LOCAL
.	O
--SENTENCE--	--SENTENCE--
História	O
--SENTENCE--	--SENTENCE--
Tudo	O
começou	O
em	B-TEMPO
1991	I-TEMPO
com	O
um	O
grupo	O
de	O
amigos	O
que	O
andavam	O
de	O
Skate	O
em	O
Vitória	B-LOCAL
.	O
--SENTENCE--	--SENTENCE--
Mesmo	O
sem	O
saber	O
tocar	O
instrumento	O
algum	O
,	O
resolveram	O
montar	O
uma	O
banda	O
e	O
tocar	O
músicas	O
para	O
andar	O
de	O
skate	O
,	O
principalmente	O
Hardcore	B-ABSTRACCAO
.	O
--SENTENCE--	--SENTENCE--
Em	B-TEMPO
1995	I-TEMPO
lançam	O
a	O
demo-tape	O
``	O
Re-Progresso	B-OBRA
``	O
e	O
três	B-TEMPO
anos	I-TEMPO
depois	I-TEMPO
,	O
seu	O
primeiro	O
CD	B-COISA
Full-Lenght	I-COISA
,	O
chamado	O
``	O
Sirva-se	B-ABSTRACCAO
``	O
pelo	O
selo	O
capixaba	O
Lona	B-ORGANIZACAO
Records	I-ORGANIZACAO
.	O
--SENTENCE--	--SENTENCE--
Após	O
o	O
``	O
Sirva-se	B-OBRA
``	O
,	O
lançaram	O
``	O
Sonho	B-OBRA
Médio	I-OBRA
``	O
em	B-TEMPO
1999	I-TEMPO
e	O
``	O
Afasia	B-OBRA
``	O
em	B-TEMPO
2001	I-TEMPO
.	O
--SENTENCE--	--SENTENCE--
Giuliano	B-PESSOA
,	O
até	O
então	O
guitarrista	O
,	O
resolveu	O
deixar	O
a	O
banda	O
,	O
em	B-TEMPO
2002	I-TEMPO
lançam	O
o	O
Projeto	B-OBRA
Peixe	I-OBRA
Morto	I-OBRA
e	O
no	B-TEMPO
mesmo	I-TEMPO
ano	I-TEMPO
também	O
lançam	O
o	O
EP	B-OBRA
2002	I-OBRA
,	O
mas	O
que	O
foi	O
gravado	O
em	B-TEMPO
2000	I-TEMPO
.	O
--SENTENCE--	--SENTENCE--
Alguns	O
guitarristas	O
de	O
bandas	O
amigas	O
do	O
Dead	B-PESSOA
Fish	I-PESSOA
foram	O
chamados	O
para	O
quebrar	O
um	O
galho	O
,	O
entre	O
eles	O
:	O
Alexandre	B-PESSOA
``	I-PESSOA
Capilé	I-PESSOA
''	I-PESSOA
(	O
Sugar	B-PESSOA
Kane	I-PESSOA
)	O
,	O
Philippe	B-PESSOA
Fargnoli	I-PESSOA
(	O
Reffer	B-PESSOA
)	O
e	O
Tiago	B-PESSOA
``	I-PESSOA
Hóspede	I-PESSOA
''	I-PESSOA
(	O
Aditive	B-PESSOA
)	O
.	O
--SENTENCE--	--SENTENCE--
Em	B-TEMPO
2003	I-TEMPO
gravaram	O
um	O
CD	B-COISA
Ao	I-COISA
Vivo	I-COISA
no	O
Hangar	B-LOCAL
110	I-LOCAL
em	O
São	B-LOCAL
Paulo	I-LOCAL
.	O
--SENTENCE--	--SENTENCE--
Murilo	B-PESSOA
,	O
o	O
outro	O
guitarrista	O
do	O
Dead	B-PESSOA
Fish	I-PESSOA
,	O
deixa	O
a	O
banda	O
que	O
ameaça	O
acabar.	O
--SENTENCE--	--SENTENCE--
No	B-TEMPO
fim	I-TEMPO
do	I-TEMPO
mesmo	I-TEMPO
ano	I-TEMPO
,	O
eles	O
recebem	O
uma	O
proposta	O
de	O
uma	O
gravadora	O
,	O
a	O
Deckdisc	B-ORGANIZACAO
.	O
--SENTENCE--	--SENTENCE--
A	O
banda	O
aceita	O
a	O
proposta	O
,	O
chama	O
Philippe	B-PESSOA
e	O
Hóspede	B-PESSOA
para	O
assumir	O
as	O
guitarras	O
e	O
entram	O
em	O
estúdio	O
para	O
gravar	O
o	O
quarto	O
disco	O
de	O
inéditas	O
,	O
o	O
``	O
Zero	B-OBRA
e	I-OBRA
Um	I-OBRA
``	O
.	O
--SENTENCE--	--SENTENCE--
Em	B-TEMPO
2004	I-TEMPO
,	O
o	O
Dead	B-PESSOA
Fish	I-PESSOA
ganha	O
projeção	O
nacional	O
ao	O
receber	O
o	O
prêmio	O
Video	B-OUTRO
Music	I-OUTRO
Brasil	I-OUTRO
de	O
artista	O
revelação	O
,	O
lançando	O
seu	O
primeiro	O
DVD	O
,	O
o	O
``	O
MTV	B-OBRA
Apresenta	I-OBRA
:	I-OBRA
Dead	I-OBRA
Fish	I-OBRA
``	O
.	O
--SENTENCE--	--SENTENCE--
Em	B-TEMPO
2006	I-TEMPO
,	O
lançam	O
mais	O
um	O
disco	O
pela	O
mesma	O
gravadora	O
,	O
chamado	O
``	O
Um	B-ABSTRACCAO
Homem	I-ABSTRACCAO
Só	I-ABSTRACCAO
``	O
e	O
tem	O
relançadas	O
sua	O
primeiras	O
demo-tapes	O
pelo	O
selo	O
Laja	B-COISA
Records	I-COISA
,	O
sob	O
o	O
título	O
de	O
``	O
Dead	B-ABSTRACCAO
Fish	I-ABSTRACCAO
-	I-ABSTRACCAO
Demo	I-ABSTRACCAO
Tapes	I-ABSTRACCAO
``	O
.	O
``	O
--SENTENCE--	--SENTENCE--
Demo	B-OBRA
Tapes	I-OBRA
``	O
ainda	O
conta	O
com	O
diversos	O
vídeos	O
da	O
banda	O
,	O
além	O
de	O
flyers	O
e	O
cartazes	O
de	O
shows	O
do	O
início	O
da	O
carreira.	O
--SENTENCE--	--SENTENCE--
--DOCSTART--	--DOCSTART--
--SENTENCE--	--SENTENCE--
--SENTENCE--	--SENTENCE--
TERROR	O
,	O
POP	O
ART	O
E	O
CONTRACULTURA	O
--SENTENCE--	--SENTENCE--
A	O
história	O
dos	O
quadrinhos	O
,	O
de	O
Bill	B-PESSOA
Gaines	I-PESSOA
a	O
Roy	B-PESSOA
Lichtenstein	I-PESSOA
--SENTENCE--	--SENTENCE--
Por	O
Vladimir	B-PESSOA
Cunha	I-PESSOA
(	O
yoyodine	O
@	O
hotmail.com	O
)	O
--SENTENCE--	--SENTENCE--
Até	B-TEMPO
1947	I-TEMPO
,	O
o	O
jovem	O
William	B-PESSOA
M.Gaines	I-PESSOA
não	O
passava	O
de	O
um	O
bon-vivant	O
dedicado	O
única	O
e	O
exclusivamente	O
às	O
coisas	O
boas	O
do	O
mundo.	O
--SENTENCE--	--SENTENCE--
Mas	O
só	O
até	B-TEMPO
1947	I-TEMPO
,	O
pois	O
naquele	B-TEMPO
mesmo	I-TEMPO
ano	I-TEMPO
sua	O
vida	O
mudaria	O
drasticamente	O
após	O
a	O
morte	O
de	O
sua	O
mãe	O
num	O
acidente	O
de	O
barco.	O
--SENTENCE--	--SENTENCE--
Profundamente	O
abatido	O
com	O
a	O
tragédia	O
,	O
seu	O
pai	O
,	O
Max	B-PESSOA
Gaines	I-PESSOA
,	O
resolveu	O
retirar-se	O
dos	O
negócios	O
e	O
passou	O
para	O
o	O
filho	O
a	O
missão	O
de	O
tocar	O
adiante	O
a	O
empresa	O
da	O
família	O
,	O
a	O
editora	O
de	O
quadrinhos	O
religiosos	O
Educational	B-ORGANIZACAO
Comics	I-ORGANIZACAO
.	O
--SENTENCE--	--SENTENCE--
O	O
único	O
problema	O
é	O
que	O
quadrinhos	O
religiosos	O
não	O
eram	O
exatamente	O
um	O
gênero	O
de	O
sucesso	O
entre	O
a	O
molecada	O
,	O
que	O
preferia	O
as	O
aventuras	O
do	O
Capitão	B-OBRA
América	I-OBRA
às	O
adaptações	O
carolas	O
de	O
passagens	O
do	O
Novo	B-OBRA
Testamento	I-OBRA
,	O
daí	O
ser	O
compreensível	O
que	O
a	O
Educational	B-ORGANIZACAO
Comics	I-ORGANIZACAO
estivesse	O
em	O
sérias	O
dificuldades	O
financeiras.	O
--SENTENCE--	--SENTENCE--
Entretanto	O
,	O
o	O
destino	O
de	O
Gaines	B-PESSOA
tomaria	O
um	O
rumo	O
inesperado	O
quando	O
ele	O
cruzou	O
o	O
caminho	O
de	O
Al	B-PESSOA
Feldstein	I-PESSOA
,	O
um	O
talentoso	O
artista	O
freelancer	O
em	O
começo	O
de	O
carreira	O
e	O
que	O
,	O
assim	O
como	O
o	O
ex-playboy	O
,	O
adorava	O
aventuras	O
de	O
terror	O
e	O
mistério.	O
--SENTENCE--	--SENTENCE--
Descobertas	O
as	O
afinidades	O
,	O
a	O
dupla	O
juntou	O
as	O
forças	O
e	O
criou	O
duas	O
histórias	O
:	O
A	B-OBRA
Cripta	I-OBRA
do	I-OBRA
Terror	I-OBRA
e	O
A	B-OBRA
Câmara	I-OBRA
do	I-OBRA
Horror	I-OBRA
.	O
--SENTENCE--	--SENTENCE--
E	O
já	O
que	O
pior	O
do	O
que	O
estava	O
não	O
podia	O
ficar	O
,	O
Gaines	B-PESSOA
aproveitou	O
a	O
editora	O
que	O
herdara	O
do	O
pai	O
e	O
lançou	O
os	O
dois	O
títulos	O
no	O
mercado.	O
--SENTENCE--	--SENTENCE--
Nasciam	O
aí	O
os	O
quadrinhos	O
de	O
terror	O
e	O
a	O
lendária	O
EC	B-COISA
Comics	I-COISA
.	O
--SENTENCE--	--SENTENCE--
A	O
publicação	O
bolada	O
por	O
Gaines	B-PESSOA
e	O
Feldstein	B-PESSOA
,	O
batizada	O
com	O
o	O
apropriado	O
título	O
de	O
Tales	B-ABSTRACCAO
From	I-ABSTRACCAO
the	I-ABSTRACCAO
Crypt	I-ABSTRACCAO
,	O
tornou-se	O
um	O
sucesso	O
espetacular	O
entre	O
crianças	O
e	O
adolescentes	O
e	O
motivo	O
de	O
choque	O
para	O
os	O
norte-americanos	O
adultos.	O
--SENTENCE--	--SENTENCE--
Jamais	O
o	O
cidadão	O
comum	O
-	O
classe	O
média	O
,	O
branco	O
,	O
suburbano	O
e	O
fiel	O
defensor	O
do	O
American	B-ABSTRACCAO
Way	I-ABSTRACCAO
of	I-ABSTRACCAO
Life	I-ABSTRACCAO
como	O
o	O
caminho	O
mais	O
curto	O
para	O
o	O
Paraíso	B-ABSTRACCAO
-	O
iria	O
permitir	O
que	O
seus	O
filhos	O
passassem	O
o	O
tempo	O
lendo	O
histórias	O
sobre	O
aberrações	O
,	O
trapaças	O
,	O
assassinatos	O
,	O
bruxaria	O
,	O
exorcismo	O
e	O
magia-negra.	O
--SENTENCE--	--SENTENCE--
O	O
mundo	O
permitido	O
era	O
aquele	O
idealizado	O
nas	O
pinturas	O
de	O
Norman	B-PESSOA
Rockwell	I-PESSOA
,	O
do	O
garoto	O
loiro	O
de	O
cabelo	O
escovinha	O
,	O
das	O
ceias	O
do	B-TEMPO
Dia	I-TEMPO
de	I-TEMPO
Ação	I-TEMPO
de	I-TEMPO
Graças	I-TEMPO
e	O
das	O
bandeirantes	O
de	O
rosto	O
corado.	O
--SENTENCE--	--SENTENCE--
A	O
América	B-PESSOA
mergulhava	O
no	O
sonho	O
da	O
prosperidade	O
capitalista	O
,	O
numa	O
vida	O
melhor	O
através	O
da	O
química	O
e	O
no	O
seu	O
estabelecimento	O
como	O
superpotência	O
econômica	O
e	O
militar.	O
--SENTENCE--	--SENTENCE--
Encarar	O
o	O
lado	O
feio	O
e	O
bizarro	O
da	O
vida	O
não	O
estava	O
nos	O
planos	O
de	O
ninguém.	O
--SENTENCE--	--SENTENCE--
Exceto	O
da	O
molecada	O
,	O
que	O
,	O
dos	O
cafundós	O
do	O
Arkansas	B-LOCAL
ao	O
centro	O
de	O
Nova	B-LOCAL
Iorque	I-LOCAL
,	O
fazia	O
a	O
fortuna	O
de	O
Gaines	B-PESSOA
comprando	O
qualquer	O
coisa	O
que	O
tivesse	O
o	O
selo	O
EC	B-COISA
Comics	I-COISA
estampado	O
na	O
capa.	O
--SENTENCE--	--SENTENCE--
Isso	O
aconteceu	O
porque	O
Bill	B-PESSOA
Gaines	I-PESSOA
criou	O
uma	O
identificação	O
imediata	O
com	O
o	O
público	O
ao	O
se	O
apropriar	O
da	O
linguagem	O
radiofônica	O
-	O
todas	O
as	O
histórias	O
eram	O
apresentadas	O
por	O
um	O
narrador	O
,	O
geralmente	O
o	O
Zelador	B-PESSOA
da	I-PESSOA
Cripta	I-PESSOA
,	O
a	O
Bruxa	B-PESSOA
Velha	I-PESSOA
ou	O
o	O
Guardião	B-PESSOA
da	I-PESSOA
Câmara	I-PESSOA
-	O
e	O
também	O
porque	O
arrebanhou	O
um	O
time	O
de	O
artistas	O
de	O
primeira	O
para	O
atingir	O
,	O
nas	O
páginas	O
da	O
revista	O
,	O
o	O
clima	O
de	O
demência	O
que	O
as	O
histórias	O
pediam.	O
--SENTENCE--	--SENTENCE--
Assim	O
como	O
Will	B-PESSOA
Eisner	I-PESSOA
,	O
os	O
desenhistas	O
Jack	B-PESSOA
Davis	I-PESSOA
,	O
Frank	B-PESSOA
Frazetta	I-PESSOA
,	O
Johnny	B-PESSOA
Craig	I-PESSOA
e	O
Graham	B-PESSOA
``	I-PESSOA
Ghastly	I-PESSOA
''	I-PESSOA
Ingels	I-PESSOA
tinham	O
um	O
traço	O
sombrio	O
e	O
carregado	O
de	O
dramaticidade.	O
--SENTENCE--	--SENTENCE--
Houve	O
também	O
tendência	O
em	O
distorcer	O
certas	O
expressões	O
faciais	O
na	O
tentativa	O
de	O
transpor	O
para	O
o	O
papel	O
a	O
loucura	O
interna	O
de	O
cada	O
personagem.	O
--SENTENCE--	--SENTENCE--
Tales	B-OBRA
From	I-OBRA
The	I-OBRA
Crypt	I-OBRA
impressionava	O
também	O
por	O
sua	O
logomarca	O
ao	O
mostrar	O
a	O
palavra	O
``	O
Crypt	B-ABSTRACCAO
``	O
grafada	O
de	O
tal	O
forma	O
que	O
dava	O
a	O
impressão	O
de	O
estar	O
apodrecendo.	O
--SENTENCE--	--SENTENCE--
O	O
sucesso	O
da	O
EC	B-COISA
Comics	I-COISA
nas	O
bancas	O
,	O
levou	O
Gaines	B-PESSOA
a	O
ampliar	O
sua	O
linha	O
de	O
``	O
produtos	O
''	O
.	O
--SENTENCE--	--SENTENCE--
Na	O
esteira	O
do	O
sucesso	O
de	O
Tales	B-OBRA
From	I-OBRA
The	I-OBRA
Crypt	I-OBRA
,	O
foram	O
lançados	O
The	B-OBRA
Vault	I-OBRA
Of	I-OBRA
Horror	I-OBRA
,	O
Crime	B-OBRA
SuspenStories	I-OBRA
,	O
The	B-OBRA
Haunt	I-OBRA
of	I-OBRA
Fear	I-OBRA
e	O
Shock	B-OBRA
SuspenStories	I-OBRA
.	O
--SENTENCE--	--SENTENCE--
Aproveitando	O
a	O
maré	O
boa	O
,	O
Gaines	B-PESSOA
adaptou	O
as	O
histórias	O
do	O
conhecido	O
autor	O
Ray	B-PESSOA
Bradbury	I-PESSOA
e	O
jogou	O
no	O
mercado	O
Weird	B-OBRA
Science	I-OBRA
e	O
Weird	B-OBRA
Fantasy	I-OBRA
,	O
publicações	O
que	O
misturavam	O
suspense	O
e	O
terror	O
a	O
uma	O
ficção	O
científica	O
um	O
pouco	O
mais	O
pessimista	O
,	O
semelhante	O
a	O
de	O
escritores	O
como	O
Phillip	B-PESSOA
K.Dick	I-PESSOA
e	O
William	B-PESSOA
Gibson	I-PESSOA
.	O
--SENTENCE--	--SENTENCE--
Não	O
contente	O
em	O
se	O
tornar	O
o	O
novo	O
rei	O
dos	O
quadrinhos	O
-	O
desbancado	O
as	O
HQs	B-COISA
de	O
super-hérois	O
,	O
que	O
,	O
depois	O
de	O
Tales	B-OBRA
From	I-OBRA
The	I-OBRA
Crypt	I-OBRA
,	O
entraram	O
em	O
decadência	O
-	O
Gaines	B-PESSOA
aventurou-se	O
pelo	O
campo	O
do	O
humor.	O
--SENTENCE--	--SENTENCE--
Em	B-TEMPO
1952	I-TEMPO
chegava	O
às	O
bancas	O
a	O
MAD	B-COISA
Magazine	I-COISA
,	O
o	O
mais	O
novo	O
empreendimento	O
da	O
EC	B-ORGANIZACAO
Comics	I-ORGANIZACAO
,	O
editada	O
pelo	O
escritor	O
e	O
desenhista	O
Harvey	B-PESSOA
Kurtzman	I-PESSOA
.	O
--SENTENCE--	--SENTENCE--
O	O
grande	O
mérito	O
da	O
MAD	B-COISA
Magazine	I-COISA
trazer	O
para	O
as	O
HQs	B-COISA
um	O
humor	O
anárquico	O
,	O
satírico	O
e	O
,	O
principalmente	O
,	O
judeu.	O
--SENTENCE--	--SENTENCE--
Ainda	O
em	O
sua	O
primeira	O
fase	O
-	O
reconhecidamente	O
a	O
melhor	O
de	O
todas	O
-	O
ela	O
destruiu	O
sem	O
dó	O
nem	O
piedade	O
todo	O
e	O
qualquer	O
ícone	O
da	O
cultura	O
de	O
massa	O
norte-americana.	O
--SENTENCE--	--SENTENCE--
Flash	B-PESSOA
Gordon	I-PESSOA
virou	O
Flesh	B-ABSTRACCAO
Garden	I-ABSTRACCAO
(	O
Jardim	B-ABSTRACCAO
de	I-ABSTRACCAO
Carne	I-ABSTRACCAO
)	O
,	O
um	O
brutamontes	O
com	O
zero	O
de	O
QI	B-OUTRO
,	O
e	O
Batman	B-PESSOA
foi	O
transformando	O
em	O
um	O
anão	O
vampiro	O
que	O
vivia	O
tentando	O
agarrar	O
a	O
Mulher	B-PESSOA
Maravilha	I-PESSOA
.	O
--SENTENCE--	--SENTENCE--
São	O
notáveis	O
também	O
as	O
sátiras	O
feitas	O
ao	O
Superman	B-PESSOA
(	O
Superduperman	B-PESSOA
e	O
a	O
charge	O
Supermarket	B-OUTRO
,	O
sobre	O
um	O
supermercado	O
exclusivo	O
para	O
heróis	O
)	O
e	O
as	O
adaptações	O
de	O
contos	O
de	O
fadas	O
,	O
todas	O
elas	O
temperadas	O
por	O
uma	O
certa	O
dosa	O
de	O
perversão	O
sexual.	O
--SENTENCE--	--SENTENCE--
A	O
MAD	B-COISA
merece	O
ainda	O
um	O
capítulo	O
à	O
parte	O
sobre	O
sua	O
produção	O
gráfica	O
,	O
pois	O
foi	O
nela	O
que	O
floresceu	O
o	O
talento	O
de	O
Wallace	B-PESSOA
Wood	I-PESSOA
;	O
Basil	B-PESSOA
Wolverton	I-PESSOA
,	O
especialista	O
em	O
desenhar	O
monstros	O
deformados	O
,	O
e	O
Bill	B-PESSOA
Elder	I-PESSOA
,	O
os	O
responsáveis	O
pela	O
``	O
cara	O
''	O
da	O
fase	O
clássica	O
da	O
revista.	O
--SENTENCE--	--SENTENCE--
Para	O
se	O
ter	O
uma	O
idéia	O
de	O
como	O
a	O
coisa	O
era	O
pesada	O
para	O
época	O
,	O
o	O
slogan	O
da	O
MAD	B-COISA
era	O
uma	O
provocação	O
absurda	O
:	O
``	O
MAD	O
Magazine	O
:	O
Humor	O
In	O
a	O
Jugular	O
Vein	O
!	O
!	O
--SENTENCE--	--SENTENCE--
''	O
,	O
frase	O
que	O
,	O
nos	O
anúncios	O
da	O
revista	O
,	O
aparecia	O
escrita	O
sob	O
uma	O
Monalisa	B-OBRA
deformada	O
criada	O
por	O
Basil	B-PESSOA
Wolverton	I-PESSOA
.	O
--SENTENCE--	--SENTENCE--
A	O
festa	O
duraria	O
pouco	O
e	O
,	O
logo	O
,	O
a	B-TEMPO
década	I-TEMPO
de	I-TEMPO
50	I-TEMPO
seria	O
conhecida	O
como	O
um	O
dos	O
períodos	O
mais	O
sem-graça	O
da	O
história	O
das	O
HQs	B-COISA
.	O
--SENTENCE--	--SENTENCE--
Apesar	O
de	O
algumas	O
coisas	O
maravilhosas	O
,	O
como	O
Pogo	B-OBRA
,	O
de	O
Walt	B-PESSOA
Kelly	I-PESSOA
,	O
e	O
Ferdinando	B-OBRA
,	O
as	O
histórias	O
em	O
quadrinhos	O
sofreram	O
um	O
duro	O
golpe	O
com	O
o	O
surgimento	O
do	O
macarthismo	O
,	O
da	O
paranóia	O
anti-comunista	O
e	O
com	O
a	O
publicação	O
de	O
A	B-OBRA
Seducao	I-OBRA
dos	I-OBRA
Inocentes	I-OBRA
-	O
livro	O
do	O
psiquiatra	O
Frederic	B-PESSOA
Werthan	I-PESSOA
sobre	O
os	O
``	O
malefícios	O
''	O
das	O
HQs	B-COISA
.	O
--SENTENCE--	--SENTENCE--
Entre	O
outras	O
coisas	O
,	O
Dr.	B-PESSOA
Werthan	I-PESSOA
,	O
``	O
provava	O
''	O
que	O
Batman	B-PESSOA
e	O
Robin	B-PESSOA
mantinham	O
um	O
ardoroso	O
caso	O
homossexual	O
:	O
--SENTENCE--	--SENTENCE--
``	O
Constantemente	B-TEMPO
eles	O
se	O
salvam	O
um	O
ao	O
outro	O
de	O
ataques	O
violentos	O
de	O
um	O
número	O
sem-fim	O
de	O
inimigos.	O
--SENTENCE--	--SENTENCE--
Transmite-se	O
a	O
sensação	O
de	O
que	O
nós	O
,	O
homens	O
,	O
devemos	O
nos	O
manter	O
juntos	O
porque	O
há	O
muitas	O
criaturas	O
malvadas	O
que	O
têm	O
que	O
ser	O
exterminadas	O
...	O
Às	B-TEMPO
vezes	I-TEMPO
,	O
Batman	B-PESSOA
acaba	O
numa	O
cama	O
,	O
ferido	O
,	O
e	O
mostra-se	O
o	O
jovem	O
Robin	B-PESSOA
sentado	O
ao	O
seu	O
lado.	O
--SENTENCE--	--SENTENCE--
Em	O
casa	O
,	O
levam	O
uma	O
vida	O
idílica.	O
--SENTENCE--	--SENTENCE--
São	O
Bruce	B-PESSOA
Wayne	I-PESSOA
e	O
Dick	B-PESSOA
Grayson	I-PESSOA
.	O
--SENTENCE--	--SENTENCE--
Bruce	B-PESSOA
é	O
descrito	O
como	O
um	O
grã-fino	O
e	O
o	O
relacionamento	O
oficial	O
é	O
que	O
Dick	B-PESSOA
é	O
pupilo	O
de	O
Bruce	B-PESSOA
.	O
--SENTENCE--	--SENTENCE--
Vivem	O
em	O
aposentos	O
suntuosos	O
com	O
lindas	O
flores	O
em	O
grandes	O
vasos	O
...	O
Batman	B-PESSOA
é	O
,	O
às	B-TEMPO
vezes	I-TEMPO
,	O
mostrado	O
num	O
robe	O
de	O
chambre	O
...	O
é	O
como	O
um	O
sonho	O
de	O
dois	O
homossexuais	O
vivendo	O
juntos	O
''	O
.	O
--SENTENCE--	--SENTENCE--
Dr.	B-PESSOA
Frederick	I-PESSOA
Werthan	I-PESSOA
-	O
The	B-OBRA
Seduction	I-OBRA
of	I-OBRA
the	I-OBRA
Inocents	I-OBRA
--SENTENCE--	--SENTENCE--
Impelido	O
pela	O
caça	O
às	O
bruxas	O
do	O
Senador	B-PESSOA
Joseph	I-PESSOA
MacCarthy	I-PESSOA
-	O
cujo	O
alvo	O
foi	O
,	O
principalmente	O
,	O
atores	O
,	O
roteiristas	O
e	O
diretores	O
de	O
Hollywood	B-LOCAL
acusados	O
de	O
comunismo	O
-	O
e	O
o	O
livro	O
do	O
Dr.	B-PESSOA
Werthan	I-PESSOA
,	O
o	O
governo	O
norte-americano	O
tentou	O
acabar	O
com	O
todo	O
o	O
tipo	O
de	O
publicação	O
cujo	O
conteúdo	O
fosse	O
considerado	O
``	O
imoral	O
''	O
ou	O
``	O
impróprio	O
''	O
.	O
--SENTENCE--	--SENTENCE--
A	O
primeira	O
a	O
dançar	O
foi	O
a	O
EC	B-COISA
Comics	I-COISA
.	O
--SENTENCE--	--SENTENCE--
Todos	O
seus	O
títulos	O
foram	O
proibidos	O
e	O
a	O
MAD	B-COISA
passou	O
a	O
pegar	O
menos	O
pesado	O
em	O
suas	O
sátiras	O
e	O
mudou	O
de	O
formato	O
para	O
poder	O
continuar	O
nas	O
bancas.	O
--SENTENCE--	--SENTENCE--
Outro	O
caso	O
célebre	O
foi	O
a	O
perseguição	O
que	O
o	O
criador	O
de	O
Ferdinando	B-PESSOA
,	O
All	B-PESSOA
Capp	I-PESSOA
,	O
sofreu	O
por	O
causa	O
de	O
uma	O
história	O
sobre	O
os	O
schmoos	O
,	O
um	O
bichinho	O
fictício	O
semelhante	O
a	O
uma	O
foca	O
que	O
se	O
proliferava	O
à	O
velocidade	O
da	O
luz	O
e	O
tinha	O
uma	O
carne	O
deliciosa	O
,	O
além	O
de	O
dar	O
leite	O
e	O
pôr	O
ovos.	O
--SENTENCE--	--SENTENCE--
Na	O
história	O
,	O
os	O
Estados	B-PESSOA
Unidos	I-PESSOA
entram	O
em	O
polvorosa	O
porque	O
ninguém	O
mais	O
queria	O
trabalhar	O
,	O
já	O
que	O
todo	O
mundo	O
tinha	O
um	O
schmoo	O
em	O
casa	O
e	O
não	O
passava	O
mais	O
fome.	O
--SENTENCE--	--SENTENCE--
Por	O
isso	O
,	O
o	O
schmoos	O
foram	O
considerados	O
pelo	O
governo	O
como	O
uma	O
apologia	O
ao	O
comunismo	O
e	O
All	B-PESSOA
Capp	I-PESSOA
teve	O
que	O
tirá-los	O
das	O
aventuras	O
de	O
Ferdinando	B-PESSOA
.	O
--SENTENCE--	--SENTENCE--
O	O
resultado	O
mais	O
triste	O
da	O
paranóia	O
do	O
Senador	B-PESSOA
